ID,x,y,spID,state0,trayID,rep
ID108,16.91,10.739981132209808,mustard,S,10,4
ID109,18.61,10.739981132209808,mustard,S,10,4
ID110,20.31,10.739981132209808,mustard,S,10,4
ID111,22.009999999999998,10.739981132209808,mustard,S,10,4
ID112,23.709999999999997,10.739981132209808,mustard,S,10,4
ID113,0.7599999999999999,12.212224318643356,mustard,C,10,4
ID114,2.46,12.212224318643354,mustard,S,10,4
ID115,4.160000000000001,12.212224318643354,mustard,S,10,4
ID116,5.8599999999999985,12.212224318643353,mustard,S,10,4
ID117,7.5600000000000005,12.212224318643353,mustard,S,10,4
ID118,9.26,12.212224318643353,mustard,S,10,4
ID119,10.959999999999999,12.212224318643353,mustard,S,10,4
ID120,12.66,12.212224318643353,mustard,S,10,4
ID121,14.359999999999998,12.212224318643353,mustard,S,10,4
ID122,16.059999999999995,12.21222431864335,mustard,S,10,4
ID123,17.759999999999998,12.212224318643349,mustard,S,10,4
ID124,19.459999999999997,12.212224318643349,mustard,C,10,4
ID125,21.159999999999993,12.212224318643349,mustard,S,10,4
ID126,22.859999999999996,12.212224318643349,mustard,S,10,4
ID127,1.6099999999999999,13.684467505076901,mustard,S,10,4
ID128,3.31,13.6844675050769,mustard,S,10,4
ID129,5.009999999999999,13.684467505076897,mustard,S,10,4
ID130,6.709999999999997,13.684467505076897,mustard,S,10,4
ID131,8.409999999999998,13.684467505076897,mustard,S,10,4
ID132,10.11,13.684467505076897,mustard,S,10,4
ID133,11.809999999999995,13.684467505076897,mustard,S,10,4
ID134,13.509999999999998,13.684467505076897,mustard,S,10,4
ID135,15.209999999999996,13.684467505076897,mustard,S,10,4
ID136,16.91,13.684467505076896,mustard,S,10,4
ID137,18.61,13.684467505076896,mustard,S,10,4
ID138,20.31,13.684467505076896,mustard,S,10,4
ID139,22.009999999999998,13.684467505076896,mustard,S,10,4
ID140,23.709999999999997,13.684467505076896,mustard,S,10,4
ID141,0.7599999999999999,15.156710691510446,mustard,C,10,4
ID142,2.4600000000000004,15.15671069151045,mustard,S,10,4
ID143,4.16,15.156710691510446,mustard,S,10,4
ID144,5.859999999999999,15.15671069151045,mustard,S,10,4
ID145,7.5600000000000005,15.15671069151045,mustard,S,10,4
ID146,9.26,15.15671069151045,mustard,C,10,4
ID147,10.959999999999999,15.15671069151045,mustard,S,10,4
ID148,12.660000000000002,15.15671069151045,mustard,C,10,4
ID149,14.36,15.15671069151045,mustard,S,10,4
ID150,16.06,15.156710691510447,mustard,S,10,4
ID151,17.76,15.156710691510447,mustard,S,10,4
ID152,19.46,15.156710691510447,mustard,S,10,4
ID153,21.16,15.156710691510447,mustard,S,10,4
ID154,22.860000000000003,15.156710691510447,mustard,S,10,4
ID155,1.6099999999999997,16.62895387794399,mustard,S,10,4
ID156,3.3099999999999996,16.628953877943992,mustard,S,10,4
ID157,5.009999999999999,16.62895387794399,mustard,S,10,4
ID158,6.709999999999998,16.62895387794399,mustard,C,10,4
ID159,8.41,16.62895387794399,mustard,S,10,4
ID160,10.11,16.62895387794399,mustard,S,10,4
ID161,11.809999999999997,16.62895387794399,mustard,S,10,4
ID162,13.51,16.62895387794399,mustard,S,10,4
ID163,15.209999999999997,16.62895387794399,mustard,S,10,4
ID164,16.91,16.628953877943992,mustard,S,10,4
ID165,18.610000000000003,16.628953877943992,mustard,C,10,4
ID166,20.310000000000002,16.628953877943992,mustard,C,10,4
ID167,22.010000000000005,16.628953877943992,mustard,S,10,4
ID168,23.709999999999997,16.628953877943992,mustard,S,10,4
ID169,0.7599999999999999,18.101197064377537,mustard,S,10,4
ID170,2.4599999999999995,18.101197064377537,mustard,S,10,4
ID171,4.160000000000001,18.101197064377537,mustard,S,10,4
ID172,5.859999999999999,18.101197064377534,mustard,S,10,4
ID173,7.56,18.101197064377534,mustard,C,10,4
ID174,9.259999999999998,18.101197064377534,mustard,S,10,4
ID175,10.959999999999997,18.101197064377534,mustard,S,10,4
ID176,12.660000000000002,18.101197064377534,mustard,S,10,4
ID177,14.359999999999998,18.101197064377534,mustard,S,10,4
ID178,16.06,18.101197064377534,mustard,S,10,4
ID179,17.759999999999998,18.10119706437753,mustard,C,10,4
ID180,19.459999999999997,18.10119706437753,mustard,S,10,4
ID181,21.159999999999997,18.10119706437753,mustard,S,10,4
ID182,22.86,18.10119706437753,mustard,S,10,4
ID183,1.6099999999999997,19.573440250811082,mustard,S,10,4
ID184,3.3099999999999996,19.573440250811082,mustard,S,10,4
ID185,5.01,19.573440250811082,mustard,S,10,4
ID186,6.709999999999998,19.573440250811082,mustard,S,10,4
ID187,8.409999999999998,19.573440250811082,mustard,S,10,4
ID188,10.11,19.573440250811082,mustard,S,10,4
ID189,11.809999999999999,19.573440250811082,mustard,S,10,4
ID190,13.51,19.573440250811082,mustard,S,10,4
ID191,15.209999999999997,19.573440250811082,mustard,C,10,4
ID192,16.909999999999997,19.573440250811082,mustard,S,10,4
ID193,18.610000000000003,19.573440250811082,mustard,S,10,4
ID194,20.310000000000002,19.573440250811082,mustard,C,10,4
ID195,22.009999999999998,19.573440250811082,mustard,C,10,4
ID196,23.709999999999997,19.573440250811082,mustard,S,10,4
ID197,0.7599999999999999,21.045683437244627,mustard,S,10,4
ID198,2.4599999999999995,21.045683437244623,mustard,S,10,4
ID199,4.160000000000001,21.045683437244627,mustard,S,10,4
ID200,5.859999999999999,21.04568343724463,mustard,S,10,4
ID201,7.56,21.045683437244623,mustard,S,10,4
ID202,9.259999999999998,21.04568343724463,mustard,S,10,4
ID203,10.959999999999997,21.04568343724463,mustard,C,10,4
ID204,12.660000000000002,21.04568343724463,mustard,S,10,4
ID205,14.359999999999998,21.04568343724463,mustard,S,10,4
ID206,16.06,21.04568343724463,mustard,C,10,4
ID207,17.759999999999998,21.045683437244627,mustard,S,10,4
ID208,19.459999999999997,21.045683437244627,mustard,S,10,4
ID209,21.159999999999997,21.045683437244627,mustard,S,10,4
ID210,22.86,21.045683437244627,mustard,S,10,4
ID211,1.6099999999999997,22.51792662367817,mustard,S,10,4
ID212,3.3099999999999996,22.51792662367817,mustard,S,10,4
ID213,5.01,22.517926623678175,mustard,S,10,4
ID214,6.709999999999998,22.517926623678175,mustard,S,10,4
ID215,8.409999999999998,22.517926623678175,mustard,S,10,4
ID216,10.11,22.517926623678175,mustard,S,10,4
ID217,11.809999999999999,22.517926623678175,mustard,S,10,4
ID218,13.51,22.517926623678175,mustard,S,10,4
ID219,15.209999999999997,22.517926623678175,mustard,S,10,4
ID220,16.909999999999997,22.517926623678168,mustard,S,10,4
ID221,18.610000000000003,22.517926623678168,mustard,S,10,4
ID222,20.310000000000002,22.517926623678168,mustard,S,10,4
ID223,22.009999999999998,22.517926623678168,mustard,S,10,4
ID224,23.709999999999997,22.517926623678168,mustard,S,10,4
ID225,0.7599999999999999,23.990169810111713,mustard,S,10,4
ID226,2.4599999999999995,23.990169810111716,mustard,S,10,4
ID227,4.160000000000001,23.990169810111716,mustard,S,10,4
ID228,5.859999999999999,23.99016981011172,mustard,S,10,4
ID229,7.56,23.99016981011171,mustard,S,10,4
ID230,9.259999999999998,23.99016981011172,mustard,S,10,4
ID231,10.959999999999997,23.99016981011172,mustard,S,10,4
ID232,12.660000000000002,23.99016981011172,mustard,S,10,4
ID233,14.359999999999998,23.99016981011172,mustard,S,10,4
ID234,16.06,23.990169810111716,mustard,S,10,4
ID235,17.759999999999998,23.990169810111713,mustard,S,10,4
ID236,19.459999999999997,23.990169810111713,mustard,S,10,4
ID237,21.159999999999997,23.990169810111713,mustard,S,10,4
ID238,22.86,23.990169810111713,mustard,C,10,4
ID1,0.7599999999999999,0.4342788271749886,mustard,S,11,5
ID2,2.46,0.4342788271749886,mustard,S,11,5
ID3,4.16,0.43427882717498867,mustard,S,11,5
ID4,5.859999999999999,0.43427882717498867,mustard,S,11,5
ID5,7.5600000000000005,0.4342788271749886,mustard,S,11,5
ID6,9.260000000000002,0.43427882717498867,mustard,S,11,5
ID7,10.959999999999999,0.43427882717498867,mustard,S,11,5
ID8,12.66,0.43427882717498867,mustard,S,11,5
ID9,14.360000000000001,0.43427882717498867,mustard,S,11,5
ID10,16.06,0.43427882717498867,mustard,S,11,5
ID11,17.760000000000005,0.4342788271749887,mustard,S,11,5
ID12,19.460000000000004,0.4342788271749887,mustard,S,11,5
ID13,21.160000000000004,0.4342788271749887,mustard,S,11,5
ID14,22.860000000000003,0.4342788271749887,mustard,S,11,5
ID15,1.6100000000000003,1.906522013608535,mustard,S,11,5
ID16,3.309999999999999,1.9065220136085343,mustard,S,11,5
ID17,5.010000000000001,1.9065220136085343,mustard,S,11,5
ID18,6.709999999999999,1.9065220136085343,mustard,S,11,5
ID19,8.41,1.9065220136085343,mustard,S,11,5
ID20,10.11,1.9065220136085343,mustard,S,11,5
ID21,11.809999999999999,1.9065220136085343,mustard,S,11,5
ID22,13.510000000000002,1.9065220136085343,mustard,S,11,5
ID23,15.21,1.9065220136085343,mustard,S,11,5
ID24,16.910000000000004,1.9065220136085346,mustard,S,11,5
ID25,18.610000000000003,1.9065220136085346,mustard,C,11,5
ID26,20.310000000000002,1.9065220136085346,mustard,S,11,5
ID27,22.01,1.9065220136085346,mustard,C,11,5
ID28,23.710000000000004,1.9065220136085346,mustard,S,11,5
ID29,0.76,3.3787652000420803,mustard,S,11,5
ID30,2.4600000000000004,3.3787652000420807,mustard,S,11,5
ID31,4.16,3.3787652000420803,mustard,S,11,5
ID32,5.859999999999999,3.37876520004208,mustard,S,11,5
ID33,7.560000000000001,3.37876520004208,mustard,S,11,5
ID34,9.26,3.37876520004208,mustard,S,11,5
ID35,10.959999999999999,3.37876520004208,mustard,C,11,5
ID36,12.660000000000002,3.37876520004208,mustard,S,11,5
ID37,14.36,3.37876520004208,mustard,S,11,5
ID38,16.06,3.37876520004208,mustard,S,11,5
ID39,17.759999999999998,3.37876520004208,mustard,S,11,5
ID40,19.46,3.37876520004208,mustard,S,11,5
ID41,21.159999999999997,3.37876520004208,mustard,S,11,5
ID42,22.86,3.37876520004208,mustard,S,11,5
ID43,1.6099999999999999,4.851008386475626,mustard,S,11,5
ID44,3.309999999999999,4.851008386475627,mustard,S,11,5
ID45,5.010000000000001,4.851008386475626,mustard,S,11,5
ID46,6.709999999999999,4.851008386475626,mustard,S,11,5
ID47,8.409999999999998,4.851008386475626,mustard,S,11,5
ID48,10.11,4.851008386475626,mustard,S,11,5
ID49,11.809999999999997,4.851008386475626,mustard,S,11,5
ID50,13.51,4.851008386475626,mustard,S,11,5
ID51,15.21,4.851008386475626,mustard,S,11,5
ID52,16.91,4.851008386475626,mustard,S,11,5
ID53,18.610000000000007,4.851008386475626,mustard,S,11,5
ID54,20.310000000000006,4.851008386475626,mustard,S,11,5
ID55,22.010000000000005,4.851008386475626,mustard,S,11,5
ID56,23.71,4.851008386475626,mustard,C,11,5
ID57,0.7599999999999999,6.3232515729091725,mustard,S,11,5
ID58,2.46,6.323251572909171,mustard,S,11,5
ID59,4.16,6.3232515729091725,mustard,S,11,5
ID60,5.859999999999999,6.323251572909172,mustard,S,11,5
ID61,7.5600000000000005,6.323251572909171,mustard,S,11,5
ID62,9.260000000000002,6.323251572909172,mustard,S,11,5
ID63,10.959999999999999,6.323251572909172,mustard,C,11,5
ID64,12.66,6.323251572909172,mustard,S,11,5
ID65,14.360000000000001,6.323251572909172,mustard,C,11,5
ID66,16.06,6.32325157290917,mustard,S,11,5
ID67,17.760000000000005,6.323251572909171,mustard,S,11,5
ID68,19.460000000000004,6.323251572909171,mustard,S,11,5
ID69,21.160000000000004,6.323251572909171,mustard,S,11,5
ID70,22.860000000000003,6.323251572909171,mustard,S,11,5
ID71,1.61,7.795494759342716,mustard,S,11,5
ID72,3.309999999999999,7.795494759342718,mustard,S,11,5
ID73,5.009999999999998,7.795494759342717,mustard,S,11,5
ID74,6.709999999999999,7.795494759342717,mustard,S,11,5
ID75,8.409999999999997,7.795494759342717,mustard,S,11,5
ID76,10.109999999999998,7.795494759342717,mustard,S,11,5
ID77,11.809999999999995,7.795494759342717,mustard,S,11,5
ID78,13.509999999999998,7.795494759342717,mustard,S,11,5
ID79,15.209999999999997,7.795494759342717,mustard,S,11,5
ID80,16.909999999999997,7.795494759342717,mustard,C,11,5
ID81,18.61,7.795494759342717,mustard,S,11,5
ID82,20.310000000000002,7.795494759342717,mustard,S,11,5
ID83,22.009999999999998,7.795494759342717,mustard,S,11,5
ID84,23.709999999999997,7.795494759342717,mustard,S,11,5
ID85,0.7599999999999999,9.267737945776261,mustard,S,11,5
ID86,2.4600000000000004,9.267737945776263,mustard,S,11,5
ID87,4.16,9.267737945776263,mustard,S,11,5
ID88,5.859999999999999,9.267737945776263,mustard,S,11,5
ID89,7.5600000000000005,9.267737945776265,mustard,S,11,5
ID90,9.26,9.267737945776263,mustard,S,11,5
ID91,10.959999999999999,9.267737945776263,mustard,S,11,5
ID92,12.660000000000002,9.267737945776263,mustard,S,11,5
ID93,14.36,9.267737945776263,mustard,C,11,5
ID94,16.06,9.267737945776263,mustard,S,11,5
ID95,17.76,9.267737945776263,mustard,S,11,5
ID96,19.46,9.267737945776263,mustard,S,11,5
ID97,21.16,9.267737945776263,mustard,C,11,5
ID98,22.860000000000003,9.267737945776263,mustard,S,11,5
ID99,1.6099999999999999,10.73998113220981,mustard,S,11,5
ID100,3.31,10.73998113220981,mustard,S,11,5
ID101,5.009999999999999,10.739981132209808,mustard,C,11,5
ID102,6.709999999999997,10.739981132209808,mustard,S,11,5
ID103,8.409999999999998,10.739981132209808,mustard,S,11,5
ID104,10.11,10.739981132209808,mustard,S,11,5
ID105,11.809999999999995,10.739981132209808,mustard,C,11,5
ID106,13.509999999999998,10.739981132209808,mustard,S,11,5
ID107,15.209999999999996,10.739981132209808,mustard,S,11,5
ID108,16.91,10.739981132209808,mustard,S,11,5
ID109,18.61,10.739981132209808,mustard,S,11,5
ID110,20.31,10.739981132209808,mustard,S,11,5
ID111,22.009999999999998,10.739981132209808,mustard,S,11,5
ID112,23.709999999999997,10.739981132209808,mustard,S,11,5
ID113,0.7599999999999999,12.212224318643356,mustard,S,11,5
ID114,2.46,12.212224318643354,mustard,S,11,5
ID115,4.160000000000001,12.212224318643354,mustard,S,11,5
ID116,5.8599999999999985,12.212224318643353,mustard,S,11,5
ID117,7.5600000000000005,12.212224318643353,mustard,S,11,5
ID118,9.26,12.212224318643353,mustard,S,11,5
ID119,10.959999999999999,12.212224318643353,mustard,S,11,5
ID120,12.66,12.212224318643353,mustard,S,11,5
ID121,14.359999999999998,12.212224318643353,mustard,C,11,5
ID122,16.059999999999995,12.21222431864335,mustard,S,11,5
ID123,17.759999999999998,12.212224318643349,mustard,S,11,5
ID124,19.459999999999997,12.212224318643349,mustard,S,11,5
ID125,21.159999999999993,12.212224318643349,mustard,S,11,5
ID126,22.859999999999996,12.212224318643349,mustard,C,11,5
ID127,1.6099999999999999,13.684467505076901,mustard,S,11,5
ID128,3.31,13.6844675050769,mustard,S,11,5
ID129,5.009999999999999,13.684467505076897,mustard,S,11,5
ID130,6.709999999999997,13.684467505076897,mustard,S,11,5
ID131,8.409999999999998,13.684467505076897,mustard,C,11,5
ID132,10.11,13.684467505076897,mustard,S,11,5
ID133,11.809999999999995,13.684467505076897,mustard,S,11,5
ID134,13.509999999999998,13.684467505076897,mustard,S,11,5
ID135,15.209999999999996,13.684467505076897,mustard,S,11,5
ID136,16.91,13.684467505076896,mustard,C,11,5
ID137,18.61,13.684467505076896,mustard,C,11,5
ID138,20.31,13.684467505076896,mustard,S,11,5
ID139,22.009999999999998,13.684467505076896,mustard,S,11,5
ID140,23.709999999999997,13.684467505076896,mustard,S,11,5
ID141,0.7599999999999999,15.156710691510446,mustard,C,11,5
ID142,2.4600000000000004,15.15671069151045,mustard,C,11,5
ID143,4.16,15.156710691510446,mustard,S,11,5
ID144,5.859999999999999,15.15671069151045,mustard,S,11,5
ID145,7.5600000000000005,15.15671069151045,mustard,S,11,5
ID146,9.26,15.15671069151045,mustard,S,11,5
ID147,10.959999999999999,15.15671069151045,mustard,S,11,5
ID148,12.660000000000002,15.15671069151045,mustard,S,11,5
ID149,14.36,15.15671069151045,mustard,C,11,5
ID150,16.06,15.156710691510447,mustard,S,11,5
ID151,17.76,15.156710691510447,mustard,S,11,5
ID152,19.46,15.156710691510447,mustard,S,11,5
ID153,21.16,15.156710691510447,mustard,S,11,5
ID154,22.860000000000003,15.156710691510447,mustard,S,11,5
ID155,1.6099999999999997,16.62895387794399,mustard,S,11,5
ID156,3.3099999999999996,16.628953877943992,mustard,S,11,5
ID157,5.009999999999999,16.62895387794399,mustard,S,11,5
ID158,6.709999999999998,16.62895387794399,mustard,C,11,5
ID159,8.41,16.62895387794399,mustard,S,11,5
ID160,10.11,16.62895387794399,mustard,S,11,5
ID161,11.809999999999997,16.62895387794399,mustard,S,11,5
ID162,13.51,16.62895387794399,mustard,S,11,5
ID163,15.209999999999997,16.62895387794399,mustard,S,11,5
ID164,16.91,16.628953877943992,mustard,S,11,5
ID165,18.610000000000003,16.628953877943992,mustard,S,11,5
ID166,20.310000000000002,16.628953877943992,mustard,S,11,5
ID167,22.010000000000005,16.628953877943992,mustard,S,11,5
ID168,23.709999999999997,16.628953877943992,mustard,S,11,5
ID169,0.7599999999999999,18.101197064377537,mustard,S,11,5
ID170,2.4599999999999995,18.101197064377537,mustard,S,11,5
ID171,4.160000000000001,18.101197064377537,mustard,S,11,5
ID172,5.859999999999999,18.101197064377534,mustard,S,11,5
ID173,7.56,18.101197064377534,mustard,S,11,5
ID174,9.259999999999998,18.101197064377534,mustard,S,11,5
ID175,10.959999999999997,18.101197064377534,mustard,S,11,5
ID176,12.660000000000002,18.101197064377534,mustard,S,11,5
ID177,14.359999999999998,18.101197064377534,mustard,S,11,5
ID178,16.06,18.101197064377534,mustard,S,11,5
ID179,17.759999999999998,18.10119706437753,mustard,S,11,5
ID180,19.459999999999997,18.10119706437753,mustard,S,11,5
ID181,21.159999999999997,18.10119706437753,mustard,S,11,5
ID182,22.86,18.10119706437753,mustard,S,11,5
ID183,1.6099999999999997,19.573440250811082,mustard,S,11,5
ID184,3.3099999999999996,19.573440250811082,mustard,S,11,5
ID185,5.01,19.573440250811082,mustard,S,11,5
ID186,6.709999999999998,19.573440250811082,mustard,S,11,5
ID187,8.409999999999998,19.573440250811082,mustard,S,11,5
ID188,10.11,19.573440250811082,mustard,S,11,5
ID189,11.809999999999999,19.573440250811082,mustard,S,11,5
ID190,13.51,19.573440250811082,mustard,S,11,5
ID191,15.209999999999997,19.573440250811082,mustard,S,11,5
ID192,16.909999999999997,19.573440250811082,mustard,S,11,5
ID193,18.610000000000003,19.573440250811082,mustard,C,11,5
ID194,20.310000000000002,19.573440250811082,mustard,C,11,5
ID195,22.009999999999998,19.573440250811082,mustard,S,11,5
ID196,23.709999999999997,19.573440250811082,mustard,S,11,5
ID197,0.7599999999999999,21.045683437244627,mustard,S,11,5
ID198,2.4599999999999995,21.045683437244623,mustard,S,11,5
ID199,4.160000000000001,21.045683437244627,mustard,S,11,5
ID200,5.859999999999999,21.04568343724463,mustard,C,11,5
ID201,7.56,21.045683437244623,mustard,S,11,5
ID202,9.259999999999998,21.04568343724463,mustard,S,11,5
ID203,10.959999999999997,21.04568343724463,mustard,S,11,5
ID204,12.660000000000002,21.04568343724463,mustard,S,11,5
ID205,14.359999999999998,21.04568343724463,mustard,S,11,5
ID206,16.06,21.04568343724463,mustard,S,11,5
ID207,17.759999999999998,21.045683437244627,mustard,S,11,5
ID208,19.459999999999997,21.045683437244627,mustard,S,11,5
ID209,21.159999999999997,21.045683437244627,mustard,S,11,5
ID210,22.86,21.045683437244627,mustard,S,11,5
ID211,1.6099999999999997,22.51792662367817,mustard,S,11,5
ID212,3.3099999999999996,22.51792662367817,mustard,S,11,5
ID213,5.01,22.517926623678175,mustard,S,11,5
ID214,6.709999999999998,22.517926623678175,mustard,S,11,5
ID215,8.409999999999998,22.517926623678175,mustard,S,11,5
ID216,10.11,22.517926623678175,mustard,S,11,5
ID217,11.809999999999999,22.517926623678175,mustard,S,11,5
ID218,13.51,22.517926623678175,mustard,S,11,5
ID219,15.209999999999997,22.517926623678175,mustard,S,11,5
ID220,16.909999999999997,22.517926623678168,mustard,S,11,5
ID221,18.610000000000003,22.517926623678168,mustard,S,11,5
ID222,20.310000000000002,22.517926623678168,mustard,S,11,5
ID223,22.009999999999998,22.517926623678168,mustard,S,11,5
ID224,23.709999999999997,22.517926623678168,mustard,S,11,5
ID225,0.7599999999999999,23.990169810111713,mustard,S,11,5
ID226,2.4599999999999995,23.990169810111716,mustard,S,11,5
ID227,4.160000000000001,23.990169810111716,mustard,S,11,5
ID228,5.859999999999999,23.99016981011172,mustard,S,11,5
ID229,7.56,23.99016981011171,mustard,S,11,5
ID230,9.259999999999998,23.99016981011172,mustard,S,11,5
ID231,10.959999999999997,23.99016981011172,mustard,S,11,5
ID232,12.660000000000002,23.99016981011172,mustard,S,11,5
ID233,14.359999999999998,23.99016981011172,mustard,C,11,5
ID234,16.06,23.990169810111716,mustard,S,11,5
ID235,17.759999999999998,23.990169810111713,mustard,S,11,5
ID236,19.459999999999997,23.990169810111713,mustard,S,11,5
ID237,21.159999999999997,23.990169810111713,mustard,S,11,5
ID238,22.86,23.990169810111713,mustard,S,11,5
ID1,0.7599999999999999,0.4342788271749886,mustard,S,12,6
ID2,2.46,0.4342788271749886,mustard,S,12,6
ID3,4.16,0.43427882717498867,mustard,S,12,6
ID4,5.859999999999999,0.43427882717498867,mustard,S,12,6
ID5,7.5600000000000005,0.4342788271749886,mustard,S,12,6
ID6,9.260000000000002,0.43427882717498867,mustard,S,12,6
ID7,10.959999999999999,0.43427882717498867,mustard,S,12,6
ID8,12.66,0.43427882717498867,mustard,S,12,6
ID9,14.360000000000001,0.43427882717498867,mustard,S,12,6
ID10,16.06,0.43427882717498867,mustard,S,12,6
ID11,17.760000000000005,0.4342788271749887,mustard,S,12,6
ID12,19.460000000000004,0.4342788271749887,mustard,C,12,6
ID13,21.160000000000004,0.4342788271749887,mustard,S,12,6
ID14,22.860000000000003,0.4342788271749887,mustard,C,12,6
ID15,1.6100000000000003,1.906522013608535,mustard,S,12,6
ID16,3.309999999999999,1.9065220136085343,mustard,S,12,6
ID17,5.010000000000001,1.9065220136085343,mustard,S,12,6
ID18,6.709999999999999,1.9065220136085343,mustard,S,12,6
ID19,8.41,1.9065220136085343,mustard,S,12,6
ID20,10.11,1.9065220136085343,mustard,S,12,6
ID21,11.809999999999999,1.9065220136085343,mustard,S,12,6
ID22,13.510000000000002,1.9065220136085343,mustard,S,12,6
ID23,15.21,1.9065220136085343,mustard,C,12,6
ID24,16.910000000000004,1.9065220136085346,mustard,C,12,6
ID25,18.610000000000003,1.9065220136085346,mustard,S,12,6
ID26,20.310000000000002,1.9065220136085346,mustard,S,12,6
ID27,22.01,1.9065220136085346,mustard,S,12,6
ID28,23.710000000000004,1.9065220136085346,mustard,S,12,6
ID29,0.76,3.3787652000420803,mustard,S,12,6
ID30,2.4600000000000004,3.3787652000420807,mustard,S,12,6
ID31,4.16,3.3787652000420803,mustard,S,12,6
ID32,5.859999999999999,3.37876520004208,mustard,C,12,6
ID33,7.560000000000001,3.37876520004208,mustard,S,12,6
ID34,9.26,3.37876520004208,mustard,C,12,6
ID35,10.959999999999999,3.37876520004208,mustard,S,12,6
ID36,12.660000000000002,3.37876520004208,mustard,S,12,6
ID37,14.36,3.37876520004208,mustard,S,12,6
ID38,16.06,3.37876520004208,mustard,S,12,6
ID39,17.759999999999998,3.37876520004208,mustard,S,12,6
ID40,19.46,3.37876520004208,mustard,C,12,6
ID41,21.159999999999997,3.37876520004208,mustard,S,12,6
ID42,22.86,3.37876520004208,mustard,S,12,6
ID43,1.6099999999999999,4.851008386475626,mustard,C,12,6
ID44,3.309999999999999,4.851008386475627,mustard,S,12,6
ID45,5.010000000000001,4.851008386475626,mustard,S,12,6
ID46,6.709999999999999,4.851008386475626,mustard,S,12,6
ID47,8.409999999999998,4.851008386475626,mustard,S,12,6
ID48,10.11,4.851008386475626,mustard,S,12,6
ID49,11.809999999999997,4.851008386475626,mustard,S,12,6
ID50,13.51,4.851008386475626,mustard,S,12,6
ID51,15.21,4.851008386475626,mustard,S,12,6
ID52,16.91,4.851008386475626,mustard,S,12,6
ID53,18.610000000000007,4.851008386475626,mustard,S,12,6
ID54,20.310000000000006,4.851008386475626,mustard,S,12,6
ID55,22.010000000000005,4.851008386475626,mustard,S,12,6
ID56,23.71,4.851008386475626,mustard,S,12,6
ID57,0.7599999999999999,6.3232515729091725,mustard,S,12,6
ID58,2.46,6.323251572909171,mustard,C,12,6
ID59,4.16,6.3232515729091725,mustard,S,12,6
ID60,5.859999999999999,6.323251572909172,mustard,S,12,6
ID61,7.5600000000000005,6.323251572909171,mustard,S,12,6
ID62,9.260000000000002,6.323251572909172,mustard,S,12,6
ID63,10.959999999999999,6.323251572909172,mustard,S,12,6
ID64,12.66,6.323251572909172,mustard,S,12,6
ID65,14.360000000000001,6.323251572909172,mustard,S,12,6
ID66,16.06,6.32325157290917,mustard,S,12,6
ID67,17.760000000000005,6.323251572909171,mustard,S,12,6
ID68,19.460000000000004,6.323251572909171,mustard,S,12,6
ID69,21.160000000000004,6.323251572909171,mustard,S,12,6
ID70,22.860000000000003,6.323251572909171,mustard,S,12,6
ID71,1.61,7.795494759342716,mustard,S,12,6
ID72,3.309999999999999,7.795494759342718,mustard,S,12,6
ID73,5.009999999999998,7.795494759342717,mustard,S,12,6
ID74,6.709999999999999,7.795494759342717,mustard,C,12,6
ID75,8.409999999999997,7.795494759342717,mustard,C,12,6
ID76,10.109999999999998,7.795494759342717,mustard,S,12,6
ID77,11.809999999999995,7.795494759342717,mustard,S,12,6
ID78,13.509999999999998,7.795494759342717,mustard,S,12,6
ID79,15.209999999999997,7.795494759342717,mustard,S,12,6
ID80,16.909999999999997,7.795494759342717,mustard,S,12,6
ID81,18.61,7.795494759342717,mustard,S,12,6
ID82,20.310000000000002,7.795494759342717,mustard,S,12,6
ID83,22.009999999999998,7.795494759342717,mustard,S,12,6
ID84,23.709999999999997,7.795494759342717,mustard,S,12,6
ID85,0.7599999999999999,9.267737945776261,mustard,S,12,6
ID86,2.4600000000000004,9.267737945776263,mustard,S,12,6
ID87,4.16,9.267737945776263,mustard,S,12,6
ID88,5.859999999999999,9.267737945776263,mustard,C,12,6
ID89,7.5600000000000005,9.267737945776265,mustard,S,12,6
ID90,9.26,9.267737945776263,mustard,S,12,6
ID91,10.959999999999999,9.267737945776263,mustard,S,12,6
ID92,12.660000000000002,9.267737945776263,mustard,S,12,6
ID93,14.36,9.267737945776263,mustard,S,12,6
ID94,16.06,9.267737945776263,mustard,S,12,6
ID95,17.76,9.267737945776263,mustard,S,12,6
ID96,19.46,9.267737945776263,mustard,S,12,6
ID97,21.16,9.267737945776263,mustard,C,12,6
ID98,22.860000000000003,9.267737945776263,mustard,S,12,6
ID99,1.6099999999999999,10.73998113220981,mustard,S,12,6
ID100,3.31,10.73998113220981,mustard,S,12,6
ID101,5.009999999999999,10.739981132209808,mustard,S,12,6
ID102,6.709999999999997,10.739981132209808,mustard,S,12,6
ID103,8.409999999999998,10.739981132209808,mustard,S,12,6
ID104,10.11,10.739981132209808,mustard,S,12,6
ID105,11.809999999999995,10.739981132209808,mustard,S,12,6
ID106,13.509999999999998,10.739981132209808,mustard,S,12,6
ID107,15.209999999999996,10.739981132209808,mustard,C,12,6
ID108,16.91,10.739981132209808,mustard,S,12,6
ID109,18.61,10.739981132209808,mustard,S,12,6
ID110,20.31,10.739981132209808,mustard,S,12,6
ID111,22.009999999999998,10.739981132209808,mustard,S,12,6
ID112,23.709999999999997,10.739981132209808,mustard,S,12,6
