"rep","dens","rand","rich","species","n","time","n.I","n.E","n.S","pI","dI"
8,"sub",TRUE,2,"3",131,14,16,37,115,0.122137404580153,0
8,"sub",TRUE,2,"3",131,15,16,37,115,0.122137404580153,0
8,"sub",TRUE,2,"3",131,16,16,37,115,0.122137404580153,0
8,"sub",TRUE,2,"3",131,17,16,37,115,0.122137404580153,0
8,"sub",TRUE,2,"3",131,18,16,37,115,0.122137404580153,0
8,"sub",TRUE,2,"3",131,19,16,37,115,0.122137404580153,0
8,"sub",TRUE,2,"3",131,20,16,37,115,0.122137404580153,0
8,"sub",TRUE,2,"6",169,1,17,44,152,0.100591715976331,NA
8,"sub",TRUE,2,"6",169,2,17,44,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,3,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,4,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,5,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,6,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,7,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,8,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,9,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,10,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,11,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,12,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,13,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,14,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,15,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,16,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,17,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,18,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,19,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"6",169,20,17,48,152,0.100591715976331,0
8,"sub",TRUE,2,"tot",300,1,30,83,270,0.1,NA
8,"sub",TRUE,2,"tot",300,2,30,83,270,0.1,0
8,"sub",TRUE,2,"tot",300,3,33,85,267,0.11,3
8,"sub",TRUE,2,"tot",300,4,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,5,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,6,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,7,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,8,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,9,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,10,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,11,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,12,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,13,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,14,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,15,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,16,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,17,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,18,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,19,33,85,267,0.11,0
8,"sub",TRUE,2,"tot",300,20,33,85,267,0.11,0
8,"sub",TRUE,4,"1",42,1,2,15,40,0.0476190476190476,NA
8,"sub",TRUE,4,"1",42,2,2,15,40,0.0476190476190476,0
8,"sub",TRUE,4,"1",42,3,15,6,27,0.357142857142857,13
8,"sub",TRUE,4,"1",42,4,16,5,26,0.380952380952381,1
8,"sub",TRUE,4,"1",42,5,20,3,22,0.476190476190476,4
8,"sub",TRUE,4,"1",42,6,20,3,22,0.476190476190476,0
8,"sub",TRUE,4,"1",42,7,23,2,19,0.547619047619048,3
8,"sub",TRUE,4,"1",42,8,23,2,19,0.547619047619048,0
8,"sub",TRUE,4,"1",42,9,25,3,17,0.595238095238095,2
8,"sub",TRUE,4,"1",42,10,25,3,17,0.595238095238095,0
8,"sub",TRUE,4,"1",42,11,28,1,14,0.666666666666667,3
8,"sub",TRUE,4,"1",42,12,28,1,14,0.666666666666667,0
8,"sub",TRUE,4,"1",42,13,28,1,14,0.666666666666667,0
8,"sub",TRUE,4,"1",42,14,29,0,13,0.69047619047619,1
8,"sub",TRUE,4,"1",42,15,29,0,13,0.69047619047619,0
8,"sub",TRUE,4,"1",42,16,29,1,13,0.69047619047619,0
8,"sub",TRUE,4,"1",42,17,29,1,13,0.69047619047619,0
8,"sub",TRUE,4,"1",42,18,30,1,12,0.714285714285714,1
8,"sub",TRUE,4,"1",42,19,30,1,12,0.714285714285714,0
8,"sub",TRUE,4,"1",42,20,31,0,11,0.738095238095238,1
8,"sub",TRUE,4,"2",61,1,8,16,53,0.131147540983607,NA
8,"sub",TRUE,4,"2",61,2,8,16,53,0.131147540983607,0
8,"sub",TRUE,4,"2",61,3,10,20,51,0.163934426229508,2
8,"sub",TRUE,4,"2",61,4,12,20,49,0.19672131147541,2
8,"sub",TRUE,4,"2",61,5,16,18,45,0.262295081967213,4
8,"sub",TRUE,4,"2",61,6,16,18,45,0.262295081967213,0
8,"sub",TRUE,4,"2",61,7,16,19,45,0.262295081967213,0
8,"sub",TRUE,4,"2",61,8,16,19,45,0.262295081967213,0
8,"sub",TRUE,4,"2",61,9,16,19,45,0.262295081967213,0
8,"sub",TRUE,4,"2",61,10,16,19,45,0.262295081967213,0
8,"sub",TRUE,4,"2",61,11,16,20,45,0.262295081967213,0
8,"sub",TRUE,4,"2",61,12,16,20,45,0.262295081967213,0
8,"sub",TRUE,4,"2",61,13,17,19,44,0.278688524590164,1
8,"sub",TRUE,4,"2",61,14,17,19,44,0.278688524590164,0
8,"sub",TRUE,4,"2",61,15,17,19,44,0.278688524590164,0
8,"sub",TRUE,4,"2",61,16,17,19,44,0.278688524590164,0
8,"sub",TRUE,4,"2",61,17,17,19,44,0.278688524590164,0
8,"sub",TRUE,4,"2",61,18,17,19,44,0.278688524590164,0
8,"sub",TRUE,4,"2",61,19,17,19,44,0.278688524590164,0
8,"sub",TRUE,4,"2",61,20,17,19,44,0.278688524590164,0
8,"sub",TRUE,4,"3",87,1,8,30,79,0.0919540229885057,NA
8,"sub",TRUE,4,"3",87,2,8,30,79,0.0919540229885057,0
8,"sub",TRUE,4,"3",87,3,11,35,76,0.126436781609195,3
8,"sub",TRUE,4,"3",87,4,14,34,73,0.160919540229885,3
8,"sub",TRUE,4,"3",87,5,16,35,71,0.183908045977011,2
8,"sub",TRUE,4,"3",87,6,17,35,70,0.195402298850575,1
8,"sub",TRUE,4,"3",87,7,19,37,68,0.218390804597701,2
8,"sub",TRUE,4,"3",87,8,19,37,68,0.218390804597701,0
8,"sub",TRUE,4,"3",87,9,21,35,66,0.241379310344828,2
8,"sub",TRUE,4,"3",87,10,21,35,66,0.241379310344828,0
8,"sub",TRUE,4,"3",87,11,21,36,66,0.241379310344828,0
8,"sub",TRUE,4,"3",87,12,21,36,66,0.241379310344828,0
8,"sub",TRUE,4,"3",87,13,21,36,66,0.241379310344828,0
8,"sub",TRUE,4,"3",87,14,22,38,65,0.252873563218391,1
8,"sub",TRUE,4,"3",87,15,22,38,65,0.252873563218391,0
8,"sub",TRUE,4,"3",87,16,23,37,64,0.264367816091954,1
8,"sub",TRUE,4,"3",87,17,23,37,64,0.264367816091954,0
8,"sub",TRUE,4,"3",87,18,23,37,64,0.264367816091954,0
8,"sub",TRUE,4,"3",87,19,23,37,64,0.264367816091954,0
8,"sub",TRUE,4,"3",87,20,23,37,64,0.264367816091954,0
8,"sub",TRUE,4,"6",110,1,12,34,98,0.109090909090909,NA
8,"sub",TRUE,4,"6",110,2,12,34,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,3,12,42,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,4,12,47,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,5,12,50,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,6,12,50,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,7,12,50,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,8,12,50,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,9,12,51,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,10,12,51,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,11,12,53,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,12,12,53,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,13,12,55,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,14,12,56,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,15,12,56,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,16,12,56,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,17,12,56,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,18,12,58,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,19,12,58,98,0.109090909090909,0
8,"sub",TRUE,4,"6",110,20,12,58,98,0.109090909090909,0
8,"sub",TRUE,4,"tot",300,1,30,95,270,0.1,NA
8,"sub",TRUE,4,"tot",300,2,30,95,270,0.1,0
8,"sub",TRUE,4,"tot",300,3,48,103,252,0.16,18
8,"sub",TRUE,4,"tot",300,4,54,106,246,0.18,6
8,"sub",TRUE,4,"tot",300,5,64,106,236,0.213333333333333,10
8,"sub",TRUE,4,"tot",300,6,65,106,235,0.216666666666667,1
8,"sub",TRUE,4,"tot",300,7,70,108,230,0.233333333333333,5
8,"sub",TRUE,4,"tot",300,8,70,108,230,0.233333333333333,0
8,"sub",TRUE,4,"tot",300,9,74,108,226,0.246666666666667,4
8,"sub",TRUE,4,"tot",300,10,74,108,226,0.246666666666667,0
8,"sub",TRUE,4,"tot",300,11,77,110,223,0.256666666666667,3
8,"sub",TRUE,4,"tot",300,12,77,110,223,0.256666666666667,0
8,"sub",TRUE,4,"tot",300,13,78,111,222,0.26,1
8,"sub",TRUE,4,"tot",300,14,80,113,220,0.266666666666667,2
8,"sub",TRUE,4,"tot",300,15,80,113,220,0.266666666666667,0
8,"sub",TRUE,4,"tot",300,16,81,113,219,0.27,1
8,"sub",TRUE,4,"tot",300,17,81,113,219,0.27,0
8,"sub",TRUE,4,"tot",300,18,82,115,218,0.273333333333333,1
8,"sub",TRUE,4,"tot",300,19,82,115,218,0.273333333333333,0
8,"sub",TRUE,4,"tot",300,20,83,114,217,0.276666666666667,1
8,"sub",TRUE,6,"1",36,1,5,13,31,0.138888888888889,NA
8,"sub",TRUE,6,"1",36,2,5,13,31,0.138888888888889,0
8,"sub",TRUE,6,"1",36,3,17,2,19,0.472222222222222,12
8,"sub",TRUE,6,"1",36,4,18,1,18,0.5,1
8,"sub",TRUE,6,"1",36,5,19,1,17,0.527777777777778,1
8,"sub",TRUE,6,"1",36,6,19,1,17,0.527777777777778,0
8,"sub",TRUE,6,"1",36,7,20,0,16,0.555555555555556,1
8,"sub",TRUE,6,"1",36,8,20,1,16,0.555555555555556,0
8,"sub",TRUE,6,"1",36,9,20,1,16,0.555555555555556,0
8,"sub",TRUE,6,"1",36,10,21,0,15,0.583333333333333,1
8,"sub",TRUE,6,"1",36,11,21,0,15,0.583333333333333,0
8,"sub",TRUE,6,"1",36,12,21,0,15,0.583333333333333,0
8,"sub",TRUE,6,"1",36,13,21,0,15,0.583333333333333,0
8,"sub",TRUE,6,"1",36,14,21,0,15,0.583333333333333,0
8,"sub",TRUE,6,"1",36,15,21,0,15,0.583333333333333,0
8,"sub",TRUE,6,"1",36,16,21,0,15,0.583333333333333,0
8,"sub",TRUE,6,"1",36,17,21,0,15,0.583333333333333,0
8,"sub",TRUE,6,"1",36,18,21,0,15,0.583333333333333,0
8,"sub",TRUE,6,"1",36,19,21,0,15,0.583333333333333,0
8,"sub",TRUE,6,"1",36,20,21,0,15,0.583333333333333,0
8,"sub",TRUE,6,"2",52,1,3,15,49,0.0576923076923077,NA
8,"sub",TRUE,6,"2",52,2,3,15,49,0.0576923076923077,0
8,"sub",TRUE,6,"2",52,3,8,19,44,0.153846153846154,5
8,"sub",TRUE,6,"2",52,4,11,18,41,0.211538461538462,3
8,"sub",TRUE,6,"2",52,5,14,17,38,0.269230769230769,3
8,"sub",TRUE,6,"2",52,6,14,17,38,0.269230769230769,0
8,"sub",TRUE,6,"2",52,7,14,17,38,0.269230769230769,0
8,"sub",TRUE,6,"2",52,8,16,16,36,0.307692307692308,2
8,"sub",TRUE,6,"2",52,9,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"2",52,10,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"2",52,11,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"2",52,12,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"2",52,13,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"2",52,14,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"2",52,15,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"2",52,16,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"2",52,17,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"2",52,18,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"2",52,19,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"2",52,20,16,16,36,0.307692307692308,0
8,"sub",TRUE,6,"3",75,1,10,18,65,0.133333333333333,NA
8,"sub",TRUE,6,"3",75,2,10,18,65,0.133333333333333,0
8,"sub",TRUE,6,"3",75,3,11,29,64,0.146666666666667,1
8,"sub",TRUE,6,"3",75,4,11,31,64,0.146666666666667,0
8,"sub",TRUE,6,"3",75,5,12,32,63,0.16,1
8,"sub",TRUE,6,"3",75,6,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,7,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,8,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,9,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,10,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,11,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,12,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,13,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,14,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,15,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,16,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,17,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,18,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,19,12,32,63,0.16,0
8,"sub",TRUE,6,"3",75,20,12,32,63,0.16,0
8,"sub",TRUE,6,"4",26,1,3,10,23,0.115384615384615,NA
8,"sub",TRUE,6,"4",26,2,3,10,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,3,3,13,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,4,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,5,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,6,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,7,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,8,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,9,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,10,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,11,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,12,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,13,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,14,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,15,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,16,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,17,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,18,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,19,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"4",26,20,3,14,23,0.115384615384615,0
8,"sub",TRUE,6,"5",19,1,0,3,19,0,NA
8,"sub",TRUE,6,"5",19,2,0,3,19,0,0
8,"sub",TRUE,6,"5",19,3,0,4,19,0,0
8,"sub",TRUE,6,"5",19,4,0,5,19,0,0
8,"sub",TRUE,6,"5",19,5,0,5,19,0,0
8,"sub",TRUE,6,"5",19,6,0,5,19,0,0
8,"sub",TRUE,6,"5",19,7,0,5,19,0,0
8,"sub",TRUE,6,"5",19,8,0,5,19,0,0
8,"sub",TRUE,6,"5",19,9,0,5,19,0,0
8,"sub",TRUE,6,"5",19,10,0,5,19,0,0
8,"sub",TRUE,6,"5",19,11,0,5,19,0,0
8,"sub",TRUE,6,"5",19,12,0,5,19,0,0
8,"sub",TRUE,6,"5",19,13,0,5,19,0,0
8,"sub",TRUE,6,"5",19,14,0,5,19,0,0
8,"sub",TRUE,6,"5",19,15,0,5,19,0,0
8,"sub",TRUE,6,"5",19,16,0,5,19,0,0
8,"sub",TRUE,6,"5",19,17,0,5,19,0,0
8,"sub",TRUE,6,"5",19,18,0,5,19,0,0
8,"sub",TRUE,6,"5",19,19,0,5,19,0,0
8,"sub",TRUE,6,"5",19,20,0,5,19,0,0
8,"sub",TRUE,6,"6",92,1,9,36,83,0.0978260869565217,NA
8,"sub",TRUE,6,"6",92,2,9,36,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,3,9,46,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,4,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,5,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,6,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,7,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,8,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,9,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,10,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,11,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,12,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,13,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,14,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,15,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,16,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,17,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,18,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,19,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"6",92,20,9,48,83,0.0978260869565217,0
8,"sub",TRUE,6,"tot",300,1,30,95,270,0.1,NA
8,"sub",TRUE,6,"tot",300,2,30,95,270,0.1,0
8,"sub",TRUE,6,"tot",300,3,48,113,252,0.16,18
8,"sub",TRUE,6,"tot",300,4,52,117,248,0.173333333333333,4
8,"sub",TRUE,6,"tot",300,5,57,117,243,0.19,5
8,"sub",TRUE,6,"tot",300,6,57,117,243,0.19,0
8,"sub",TRUE,6,"tot",300,7,58,116,242,0.193333333333333,1
8,"sub",TRUE,6,"tot",300,8,60,116,240,0.2,2
8,"sub",TRUE,6,"tot",300,9,60,116,240,0.2,0
8,"sub",TRUE,6,"tot",300,10,61,115,239,0.203333333333333,1
8,"sub",TRUE,6,"tot",300,11,61,115,239,0.203333333333333,0
8,"sub",TRUE,6,"tot",300,12,61,115,239,0.203333333333333,0
8,"sub",TRUE,6,"tot",300,13,61,115,239,0.203333333333333,0
8,"sub",TRUE,6,"tot",300,14,61,115,239,0.203333333333333,0
8,"sub",TRUE,6,"tot",300,15,61,115,239,0.203333333333333,0
8,"sub",TRUE,6,"tot",300,16,61,115,239,0.203333333333333,0
8,"sub",TRUE,6,"tot",300,17,61,115,239,0.203333333333333,0
8,"sub",TRUE,6,"tot",300,18,61,115,239,0.203333333333333,0
8,"sub",TRUE,6,"tot",300,19,61,115,239,0.203333333333333,0
8,"sub",TRUE,6,"tot",300,20,61,115,239,0.203333333333333,0
9,"sub",TRUE,1,"2",300,1,30,92,270,0.1,NA
9,"sub",TRUE,1,"2",300,2,30,92,270,0.1,0
9,"sub",TRUE,1,"2",300,3,43,101,257,0.143333333333333,13
9,"sub",TRUE,1,"2",300,4,52,106,248,0.173333333333333,9
9,"sub",TRUE,1,"2",300,5,64,107,236,0.213333333333333,12
9,"sub",TRUE,1,"2",300,6,69,107,231,0.23,5
9,"sub",TRUE,1,"2",300,7,78,102,222,0.26,9
9,"sub",TRUE,1,"2",300,8,81,101,219,0.27,3
9,"sub",TRUE,1,"2",300,9,82,100,218,0.273333333333333,1
9,"sub",TRUE,1,"2",300,10,84,100,216,0.28,2
9,"sub",TRUE,1,"2",300,11,85,100,215,0.283333333333333,1
9,"sub",TRUE,1,"2",300,12,85,100,215,0.283333333333333,0
9,"sub",TRUE,1,"2",300,13,86,101,214,0.286666666666667,1
9,"sub",TRUE,1,"2",300,14,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"2",300,15,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"2",300,16,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"2",300,17,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"2",300,18,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"2",300,19,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"2",300,20,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"tot",300,1,30,92,270,0.1,NA
9,"sub",TRUE,1,"tot",300,2,30,92,270,0.1,0
9,"sub",TRUE,1,"tot",300,3,43,101,257,0.143333333333333,13
9,"sub",TRUE,1,"tot",300,4,52,106,248,0.173333333333333,9
9,"sub",TRUE,1,"tot",300,5,64,107,236,0.213333333333333,12
9,"sub",TRUE,1,"tot",300,6,69,107,231,0.23,5
9,"sub",TRUE,1,"tot",300,7,78,102,222,0.26,9
9,"sub",TRUE,1,"tot",300,8,81,101,219,0.27,3
9,"sub",TRUE,1,"tot",300,9,82,100,218,0.273333333333333,1
9,"sub",TRUE,1,"tot",300,10,84,100,216,0.28,2
9,"sub",TRUE,1,"tot",300,11,85,100,215,0.283333333333333,1
9,"sub",TRUE,1,"tot",300,12,85,100,215,0.283333333333333,0
9,"sub",TRUE,1,"tot",300,13,86,101,214,0.286666666666667,1
9,"sub",TRUE,1,"tot",300,14,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"tot",300,15,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"tot",300,16,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"tot",300,17,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"tot",300,18,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"tot",300,19,86,101,214,0.286666666666667,0
9,"sub",TRUE,1,"tot",300,20,86,101,214,0.286666666666667,0
9,"sub",TRUE,2,"2",168,1,17,51,151,0.101190476190476,NA
9,"sub",TRUE,2,"2",168,2,17,51,151,0.101190476190476,0
9,"sub",TRUE,2,"2",168,3,28,51,140,0.166666666666667,11
9,"sub",TRUE,2,"2",168,4,32,50,136,0.19047619047619,4
9,"sub",TRUE,2,"2",168,5,34,49,134,0.202380952380952,2
9,"sub",TRUE,2,"2",168,6,34,50,134,0.202380952380952,0
9,"sub",TRUE,2,"2",168,7,36,49,132,0.214285714285714,2
9,"sub",TRUE,2,"2",168,8,37,48,131,0.220238095238095,1
9,"sub",TRUE,2,"2",168,9,37,48,131,0.220238095238095,0
9,"sub",TRUE,2,"2",168,10,37,48,131,0.220238095238095,0
9,"sub",TRUE,2,"2",168,11,38,47,130,0.226190476190476,1
9,"sub",TRUE,2,"2",168,12,38,47,130,0.226190476190476,0
9,"sub",TRUE,2,"2",168,13,38,47,130,0.226190476190476,0
9,"sub",TRUE,2,"2",168,14,38,47,130,0.226190476190476,0
9,"sub",TRUE,2,"2",168,15,38,47,130,0.226190476190476,0
9,"sub",TRUE,2,"2",168,16,38,47,130,0.226190476190476,0
9,"sub",TRUE,2,"2",168,17,38,47,130,0.226190476190476,0
9,"sub",TRUE,2,"2",168,18,38,47,130,0.226190476190476,0
9,"sub",TRUE,2,"2",168,19,38,47,130,0.226190476190476,0
9,"sub",TRUE,2,"2",168,20,38,47,130,0.226190476190476,0
9,"sub",TRUE,2,"3",132,1,13,35,119,0.0984848484848485,NA
9,"sub",TRUE,2,"3",132,2,13,35,119,0.0984848484848485,0
9,"sub",TRUE,2,"3",132,3,15,42,117,0.113636363636364,2
9,"sub",TRUE,2,"3",132,4,15,47,117,0.113636363636364,0
9,"sub",TRUE,2,"3",132,5,16,48,116,0.121212121212121,1
9,"sub",TRUE,2,"3",132,6,17,47,115,0.128787878787879,1
9,"sub",TRUE,2,"3",132,7,18,47,114,0.136363636363636,1
9,"sub",TRUE,2,"3",132,8,18,49,114,0.136363636363636,0
9,"sub",TRUE,2,"3",132,9,19,48,113,0.143939393939394,1
9,"sub",TRUE,2,"3",132,10,20,47,112,0.151515151515152,1
9,"sub",TRUE,2,"3",132,11,20,47,112,0.151515151515152,0
9,"sub",TRUE,2,"3",132,12,20,47,112,0.151515151515152,0
9,"sub",TRUE,2,"3",132,13,20,47,112,0.151515151515152,0
9,"sub",TRUE,2,"3",132,14,20,47,112,0.151515151515152,0
9,"sub",TRUE,2,"3",132,15,20,47,112,0.151515151515152,0
9,"sub",TRUE,2,"3",132,16,20,47,112,0.151515151515152,0
9,"sub",TRUE,2,"3",132,17,20,47,112,0.151515151515152,0
9,"sub",TRUE,2,"3",132,18,20,47,112,0.151515151515152,0
9,"sub",TRUE,2,"3",132,19,20,47,112,0.151515151515152,0
9,"sub",TRUE,2,"3",132,20,20,47,112,0.151515151515152,0
9,"sub",TRUE,2,"tot",300,1,30,86,270,0.1,NA
9,"sub",TRUE,2,"tot",300,2,30,86,270,0.1,0
9,"sub",TRUE,2,"tot",300,3,43,93,257,0.143333333333333,13
9,"sub",TRUE,2,"tot",300,4,47,97,253,0.156666666666667,4
9,"sub",TRUE,2,"tot",300,5,50,97,250,0.166666666666667,3
9,"sub",TRUE,2,"tot",300,6,51,97,249,0.17,1
9,"sub",TRUE,2,"tot",300,7,54,96,246,0.18,3
9,"sub",TRUE,2,"tot",300,8,55,97,245,0.183333333333333,1
9,"sub",TRUE,2,"tot",300,9,56,96,244,0.186666666666667,1
9,"sub",TRUE,2,"tot",300,10,57,95,243,0.19,1
9,"sub",TRUE,2,"tot",300,11,58,94,242,0.193333333333333,1
9,"sub",TRUE,2,"tot",300,12,58,94,242,0.193333333333333,0
9,"sub",TRUE,2,"tot",300,13,58,94,242,0.193333333333333,0
9,"sub",TRUE,2,"tot",300,14,58,94,242,0.193333333333333,0
9,"sub",TRUE,2,"tot",300,15,58,94,242,0.193333333333333,0
9,"sub",TRUE,2,"tot",300,16,58,94,242,0.193333333333333,0
9,"sub",TRUE,2,"tot",300,17,58,94,242,0.193333333333333,0
9,"sub",TRUE,2,"tot",300,18,58,94,242,0.193333333333333,0
9,"sub",TRUE,2,"tot",300,19,58,94,242,0.193333333333333,0
9,"sub",TRUE,2,"tot",300,20,58,94,242,0.193333333333333,0
9,"sub",TRUE,4,"2",110,1,11,29,99,0.1,NA
9,"sub",TRUE,4,"2",110,2,11,29,99,0.1,0
9,"sub",TRUE,4,"2",110,3,17,27,93,0.154545454545455,6
9,"sub",TRUE,4,"2",110,4,19,28,91,0.172727272727273,2
9,"sub",TRUE,4,"2",110,5,22,27,88,0.2,3
9,"sub",TRUE,4,"2",110,6,24,26,86,0.218181818181818,2
9,"sub",TRUE,4,"2",110,7,25,26,85,0.227272727272727,1
