"","rep","dens","rand","rich","species","n","time","n.I","n.E","n.S","pI","dI","rel.n","comp","comp_Abund","comp_relAbund","comp_nI"
"6189",9,"sub",TRUE,2,"5",132,9,12,108,120,0.0909090909090909,0,0.44,0,0,0,0
"6190",9,"sub",TRUE,2,"5",132,10,12,108,120,0.0909090909090909,0,0.44,0,0,0,0
"6191",9,"sub",TRUE,2,"5",132,11,12,108,120,0.0909090909090909,0,0.44,0,0,0,0
"6192",9,"sub",TRUE,2,"5",132,12,12,109,120,0.0909090909090909,0,0.44,0,0,0,0
"6193",9,"sub",TRUE,2,"5",132,13,12,109,120,0.0909090909090909,0,0.44,0,0,0,0
"6194",9,"sub",TRUE,2,"5",132,14,12,109,120,0.0909090909090909,0,0.44,0,0,0,0
"6195",9,"sub",TRUE,2,"5",132,15,12,109,120,0.0909090909090909,0,0.44,0,0,0,0
"6196",9,"sub",TRUE,2,"5",132,16,12,110,120,0.0909090909090909,0,0.44,0,0,0,0
"6197",9,"sub",TRUE,2,"5",132,17,12,110,120,0.0909090909090909,0,0.44,0,0,0,0
"6198",9,"sub",TRUE,2,"5",132,18,12,110,120,0.0909090909090909,0,0.44,0,0,0,0
"6199",9,"sub",TRUE,2,"5",132,19,12,110,120,0.0909090909090909,0,0.44,0,0,0,0
"6200",9,"sub",TRUE,2,"5",132,20,12,110,120,0.0909090909090909,0,0.44,0,0,0,0
"6201",9,"sub",TRUE,2,"tot",300,1,30,97,270,0.1,NA,1,NA,NA,NA,NA
"6202",9,"sub",TRUE,2,"tot",300,2,30,97,270,0.1,0,1,NA,NA,NA,NA
"6203",9,"sub",TRUE,2,"tot",300,3,80,130,220,0.266666666666667,50,1,NA,NA,NA,NA
"6204",9,"sub",TRUE,2,"tot",300,4,82,131,218,0.273333333333333,2,1,NA,NA,NA,NA
"6205",9,"sub",TRUE,2,"tot",300,5,121,130,179,0.403333333333333,39,1,NA,NA,NA,NA
"6206",9,"sub",TRUE,2,"tot",300,6,126,127,174,0.42,5,1,NA,NA,NA,NA
"6207",9,"sub",TRUE,2,"tot",300,7,150,121,150,0.5,24,1,NA,NA,NA,NA
"6208",9,"sub",TRUE,2,"tot",300,8,152,121,148,0.506666666666667,2,1,NA,NA,NA,NA
"6209",9,"sub",TRUE,2,"tot",300,9,164,113,136,0.546666666666667,12,1,NA,NA,NA,NA
"6210",9,"sub",TRUE,2,"tot",300,10,166,112,134,0.553333333333333,2,1,NA,NA,NA,NA
"6211",9,"sub",TRUE,2,"tot",300,11,168,110,132,0.56,2,1,NA,NA,NA,NA
"6212",9,"sub",TRUE,2,"tot",300,12,169,111,131,0.563333333333333,1,1,NA,NA,NA,NA
"6213",9,"sub",TRUE,2,"tot",300,13,169,111,131,0.563333333333333,0,1,NA,NA,NA,NA
"6214",9,"sub",TRUE,2,"tot",300,14,170,112,130,0.566666666666667,1,1,NA,NA,NA,NA
"6215",9,"sub",TRUE,2,"tot",300,15,170,112,130,0.566666666666667,0,1,NA,NA,NA,NA
"6216",9,"sub",TRUE,2,"tot",300,16,172,111,128,0.573333333333333,2,1,NA,NA,NA,NA
"6217",9,"sub",TRUE,2,"tot",300,17,172,111,128,0.573333333333333,0,1,NA,NA,NA,NA
"6218",9,"sub",TRUE,2,"tot",300,18,172,111,128,0.573333333333333,0,1,NA,NA,NA,NA
"6219",9,"sub",TRUE,2,"tot",300,19,172,111,128,0.573333333333333,0,1,NA,NA,NA,NA
"6220",9,"sub",TRUE,2,"tot",300,20,172,111,128,0.573333333333333,0,1,NA,NA,NA,NA
"6221",9,"sub",TRUE,4,"1",110,1,10,32,100,0.0909090909090909,NA,0.366666666666667,1,110,0.366666666666667,10
"6222",9,"sub",TRUE,4,"1",110,2,10,32,100,0.0909090909090909,0,0.366666666666667,1,110,0.366666666666667,10
"6223",9,"sub",TRUE,4,"1",110,3,41,27,69,0.372727272727273,31,0.366666666666667,1,110,0.366666666666667,41
"6224",9,"sub",TRUE,4,"1",110,4,42,27,68,0.381818181818182,1,0.366666666666667,1,110,0.366666666666667,42
"6225",9,"sub",TRUE,4,"1",110,5,65,11,45,0.590909090909091,23,0.366666666666667,1,110,0.366666666666667,65
"6226",9,"sub",TRUE,4,"1",110,6,67,11,43,0.609090909090909,2,0.366666666666667,1,110,0.366666666666667,67
"6227",9,"sub",TRUE,4,"1",110,7,74,7,36,0.672727272727273,7,0.366666666666667,1,110,0.366666666666667,74
"6228",9,"sub",TRUE,4,"1",110,8,78,4,32,0.709090909090909,4,0.366666666666667,1,110,0.366666666666667,78
"6229",9,"sub",TRUE,4,"1",110,9,81,2,29,0.736363636363636,3,0.366666666666667,1,110,0.366666666666667,81
"6230",9,"sub",TRUE,4,"1",110,10,82,1,28,0.745454545454545,1,0.366666666666667,1,110,0.366666666666667,82
"6231",9,"sub",TRUE,4,"1",110,11,83,1,27,0.754545454545455,1,0.366666666666667,1,110,0.366666666666667,83
"6232",9,"sub",TRUE,4,"1",110,12,83,2,27,0.754545454545455,0,0.366666666666667,1,110,0.366666666666667,83
"6233",9,"sub",TRUE,4,"1",110,13,84,1,26,0.763636363636364,1,0.366666666666667,1,110,0.366666666666667,84
"6234",9,"sub",TRUE,4,"1",110,14,84,1,26,0.763636363636364,0,0.366666666666667,1,110,0.366666666666667,84
"6235",9,"sub",TRUE,4,"1",110,15,84,1,26,0.763636363636364,0,0.366666666666667,1,110,0.366666666666667,84
"6236",9,"sub",TRUE,4,"1",110,16,84,1,26,0.763636363636364,0,0.366666666666667,1,110,0.366666666666667,84
"6237",9,"sub",TRUE,4,"1",110,17,84,1,26,0.763636363636364,0,0.366666666666667,1,110,0.366666666666667,84
"6238",9,"sub",TRUE,4,"1",110,18,84,1,26,0.763636363636364,0,0.366666666666667,1,110,0.366666666666667,84
"6239",9,"sub",TRUE,4,"1",110,19,84,1,26,0.763636363636364,0,0.366666666666667,1,110,0.366666666666667,84
"6240",9,"sub",TRUE,4,"1",110,20,84,1,26,0.763636363636364,0,0.366666666666667,1,110,0.366666666666667,84
"6241",9,"sub",TRUE,4,"2",61,1,7,20,54,0.114754098360656,NA,0.203333333333333,0.3,18.3,0.061,2.1
"6242",9,"sub",TRUE,4,"2",61,2,7,20,54,0.114754098360656,0,0.203333333333333,0.3,18.3,0.061,2.1
"6243",9,"sub",TRUE,4,"2",61,3,11,24,50,0.180327868852459,4,0.203333333333333,0.3,18.3,0.061,3.3
"6244",9,"sub",TRUE,4,"2",61,4,14,22,47,0.229508196721311,3,0.203333333333333,0.3,18.3,0.061,4.2
"6245",9,"sub",TRUE,4,"2",61,5,16,29,45,0.262295081967213,2,0.203333333333333,0.3,18.3,0.061,4.8
"6246",9,"sub",TRUE,4,"2",61,6,17,28,44,0.278688524590164,1,0.203333333333333,0.3,18.3,0.061,5.1
"6247",9,"sub",TRUE,4,"2",61,7,19,29,42,0.311475409836066,2,0.203333333333333,0.3,18.3,0.061,5.7
"6248",9,"sub",TRUE,4,"2",61,8,20,29,41,0.327868852459016,1,0.203333333333333,0.3,18.3,0.061,6
"6249",9,"sub",TRUE,4,"2",61,9,20,30,41,0.327868852459016,0,0.203333333333333,0.3,18.3,0.061,6
"6250",9,"sub",TRUE,4,"2",61,10,20,30,41,0.327868852459016,0,0.203333333333333,0.3,18.3,0.061,6
"6251",9,"sub",TRUE,4,"2",61,11,21,29,40,0.344262295081967,1,0.203333333333333,0.3,18.3,0.061,6.3
"6252",9,"sub",TRUE,4,"2",61,12,22,28,39,0.360655737704918,1,0.203333333333333,0.3,18.3,0.061,6.6
"6253",9,"sub",TRUE,4,"2",61,13,22,28,39,0.360655737704918,0,0.203333333333333,0.3,18.3,0.061,6.6
"6254",9,"sub",TRUE,4,"2",61,14,23,27,38,0.377049180327869,1,0.203333333333333,0.3,18.3,0.061,6.9
"6255",9,"sub",TRUE,4,"2",61,15,23,27,38,0.377049180327869,0,0.203333333333333,0.3,18.3,0.061,6.9
"6256",9,"sub",TRUE,4,"2",61,16,23,27,38,0.377049180327869,0,0.203333333333333,0.3,18.3,0.061,6.9
"6257",9,"sub",TRUE,4,"2",61,17,23,27,38,0.377049180327869,0,0.203333333333333,0.3,18.3,0.061,6.9
"6258",9,"sub",TRUE,4,"2",61,18,23,27,38,0.377049180327869,0,0.203333333333333,0.3,18.3,0.061,6.9
"6259",9,"sub",TRUE,4,"2",61,19,23,27,38,0.377049180327869,0,0.203333333333333,0.3,18.3,0.061,6.9
"6260",9,"sub",TRUE,4,"2",61,20,23,27,38,0.377049180327869,0,0.203333333333333,0.3,18.3,0.061,6.9
"6261",9,"sub",TRUE,4,"5",87,1,10,25,77,0.114942528735632,NA,0.29,0,0,0,0
"6262",9,"sub",TRUE,4,"5",87,2,10,25,77,0.114942528735632,0,0.29,0,0,0,0
"6263",9,"sub",TRUE,4,"5",87,3,10,40,77,0.114942528735632,0,0.29,0,0,0,0
"6264",9,"sub",TRUE,4,"5",87,4,10,40,77,0.114942528735632,0,0.29,0,0,0,0
"6265",9,"sub",TRUE,4,"5",87,5,10,50,77,0.114942528735632,0,0.29,0,0,0,0
"6266",9,"sub",TRUE,4,"5",87,6,10,51,77,0.114942528735632,0,0.29,0,0,0,0
"6267",9,"sub",TRUE,4,"5",87,7,10,52,77,0.114942528735632,0,0.29,0,0,0,0
"6268",9,"sub",TRUE,4,"5",87,8,10,57,77,0.114942528735632,0,0.29,0,0,0,0
"6269",9,"sub",TRUE,4,"5",87,9,10,57,77,0.114942528735632,0,0.29,0,0,0,0
"6270",9,"sub",TRUE,4,"5",87,10,10,58,77,0.114942528735632,0,0.29,0,0,0,0
"6271",9,"sub",TRUE,4,"5",87,11,10,59,77,0.114942528735632,0,0.29,0,0,0,0
"6272",9,"sub",TRUE,4,"5",87,12,10,59,77,0.114942528735632,0,0.29,0,0,0,0
"6273",9,"sub",TRUE,4,"5",87,13,10,59,77,0.114942528735632,0,0.29,0,0,0,0
"6274",9,"sub",TRUE,4,"5",87,14,10,59,77,0.114942528735632,0,0.29,0,0,0,0
"6275",9,"sub",TRUE,4,"5",87,15,10,59,77,0.114942528735632,0,0.29,0,0,0,0
"6276",9,"sub",TRUE,4,"5",87,16,10,59,77,0.114942528735632,0,0.29,0,0,0,0
"6277",9,"sub",TRUE,4,"5",87,17,10,59,77,0.114942528735632,0,0.29,0,0,0,0
"6278",9,"sub",TRUE,4,"5",87,18,10,59,77,0.114942528735632,0,0.29,0,0,0,0
"6279",9,"sub",TRUE,4,"5",87,19,10,59,77,0.114942528735632,0,0.29,0,0,0,0
"6280",9,"sub",TRUE,4,"5",87,20,10,59,77,0.114942528735632,0,0.29,0,0,0,0
"6281",9,"sub",TRUE,4,"6",42,1,3,14,39,0.0714285714285714,NA,0.14,0,0,0,0
"6282",9,"sub",TRUE,4,"6",42,2,3,14,39,0.0714285714285714,0,0.14,0,0,0,0
"6283",9,"sub",TRUE,4,"6",42,3,3,23,39,0.0714285714285714,0,0.14,0,0,0,0
"6284",9,"sub",TRUE,4,"6",42,4,3,23,39,0.0714285714285714,0,0.14,0,0,0,0
"6285",9,"sub",TRUE,4,"6",42,5,3,31,39,0.0714285714285714,0,0.14,0,0,0,0
"6286",9,"sub",TRUE,4,"6",42,6,3,31,39,0.0714285714285714,0,0.14,0,0,0,0
"6287",9,"sub",TRUE,4,"6",42,7,3,33,39,0.0714285714285714,0,0.14,0,0,0,0
"6288",9,"sub",TRUE,4,"6",42,8,3,33,39,0.0714285714285714,0,0.14,0,0,0,0
"6289",9,"sub",TRUE,4,"6",42,9,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6290",9,"sub",TRUE,4,"6",42,10,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6291",9,"sub",TRUE,4,"6",42,11,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6292",9,"sub",TRUE,4,"6",42,12,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6293",9,"sub",TRUE,4,"6",42,13,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6294",9,"sub",TRUE,4,"6",42,14,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6295",9,"sub",TRUE,4,"6",42,15,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6296",9,"sub",TRUE,4,"6",42,16,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6297",9,"sub",TRUE,4,"6",42,17,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6298",9,"sub",TRUE,4,"6",42,18,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6299",9,"sub",TRUE,4,"6",42,19,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6300",9,"sub",TRUE,4,"6",42,20,3,34,39,0.0714285714285714,0,0.14,0,0,0,0
"6301",9,"sub",TRUE,4,"tot",300,1,30,91,270,0.1,NA,1,NA,NA,NA,NA
"6302",9,"sub",TRUE,4,"tot",300,2,30,91,270,0.1,0,1,NA,NA,NA,NA
"6303",9,"sub",TRUE,4,"tot",300,3,65,114,235,0.216666666666667,35,1,NA,NA,NA,NA
"6304",9,"sub",TRUE,4,"tot",300,4,69,112,231,0.23,4,1,NA,NA,NA,NA
"6305",9,"sub",TRUE,4,"tot",300,5,94,121,206,0.313333333333333,25,1,NA,NA,NA,NA
"6306",9,"sub",TRUE,4,"tot",300,6,97,121,203,0.323333333333333,3,1,NA,NA,NA,NA
"6307",9,"sub",TRUE,4,"tot",300,7,106,121,194,0.353333333333333,9,1,NA,NA,NA,NA
"6308",9,"sub",TRUE,4,"tot",300,8,111,123,189,0.37,5,1,NA,NA,NA,NA
"6309",9,"sub",TRUE,4,"tot",300,9,114,123,186,0.38,3,1,NA,NA,NA,NA
"6310",9,"sub",TRUE,4,"tot",300,10,115,123,185,0.383333333333333,1,1,NA,NA,NA,NA
"6311",9,"sub",TRUE,4,"tot",300,11,117,123,183,0.39,2,1,NA,NA,NA,NA
"6312",9,"sub",TRUE,4,"tot",300,12,118,123,182,0.393333333333333,1,1,NA,NA,NA,NA
"6313",9,"sub",TRUE,4,"tot",300,13,119,122,181,0.396666666666667,1,1,NA,NA,NA,NA
"6314",9,"sub",TRUE,4,"tot",300,14,120,121,180,0.4,1,1,NA,NA,NA,NA
"6315",9,"sub",TRUE,4,"tot",300,15,120,121,180,0.4,0,1,NA,NA,NA,NA
"6316",9,"sub",TRUE,4,"tot",300,16,120,121,180,0.4,0,1,NA,NA,NA,NA
"6317",9,"sub",TRUE,4,"tot",300,17,120,121,180,0.4,0,1,NA,NA,NA,NA
"6318",9,"sub",TRUE,4,"tot",300,18,120,121,180,0.4,0,1,NA,NA,NA,NA
"6319",9,"sub",TRUE,4,"tot",300,19,120,121,180,0.4,0,1,NA,NA,NA,NA
"6320",9,"sub",TRUE,4,"tot",300,20,120,121,180,0.4,0,1,NA,NA,NA,NA
"6321",9,"sub",TRUE,6,"1",94,1,14,25,80,0.148936170212766,NA,0.313333333333333,1,94,0.313333333333333,14
"6322",9,"sub",TRUE,6,"1",94,2,14,25,80,0.148936170212766,0,0.313333333333333,1,94,0.313333333333333,14
"6323",9,"sub",TRUE,6,"1",94,3,36,16,58,0.382978723404255,22,0.313333333333333,1,94,0.313333333333333,36
"6324",9,"sub",TRUE,6,"1",94,4,39,16,55,0.414893617021277,3,0.313333333333333,1,94,0.313333333333333,39
"6325",9,"sub",TRUE,6,"1",94,5,52,7,42,0.553191489361702,13,0.313333333333333,1,94,0.313333333333333,52
"6326",9,"sub",TRUE,6,"1",94,6,55,5,39,0.585106382978723,3,0.313333333333333,1,94,0.313333333333333,55
"6327",9,"sub",TRUE,6,"1",94,7,59,2,35,0.627659574468085,4,0.313333333333333,1,94,0.313333333333333,59
"6328",9,"sub",TRUE,6,"1",94,8,60,3,34,0.638297872340426,1,0.313333333333333,1,94,0.313333333333333,60
"6329",9,"sub",TRUE,6,"1",94,9,61,6,33,0.648936170212766,1,0.313333333333333,1,94,0.313333333333333,61
"6330",9,"sub",TRUE,6,"1",94,10,62,6,32,0.659574468085106,1,0.313333333333333,1,94,0.313333333333333,62
"6331",9,"sub",TRUE,6,"1",94,11,67,3,27,0.712765957446808,5,0.313333333333333,1,94,0.313333333333333,67
"6332",9,"sub",TRUE,6,"1",94,12,68,3,26,0.723404255319149,1,0.313333333333333,1,94,0.313333333333333,68
"6333",9,"sub",TRUE,6,"1",94,13,70,1,24,0.74468085106383,2,0.313333333333333,1,94,0.313333333333333,70
"6334",9,"sub",TRUE,6,"1",94,14,71,0,23,0.75531914893617,1,0.313333333333333,1,94,0.313333333333333,71
"6335",9,"sub",TRUE,6,"1",94,15,71,0,23,0.75531914893617,0,0.313333333333333,1,94,0.313333333333333,71
"6336",9,"sub",TRUE,6,"1",94,16,71,0,23,0.75531914893617,0,0.313333333333333,1,94,0.313333333333333,71
"6337",9,"sub",TRUE,6,"1",94,17,71,0,23,0.75531914893617,0,0.313333333333333,1,94,0.313333333333333,71
"6338",9,"sub",TRUE,6,"1",94,18,71,0,23,0.75531914893617,0,0.313333333333333,1,94,0.313333333333333,71
"6339",9,"sub",TRUE,6,"1",94,19,71,0,23,0.75531914893617,0,0.313333333333333,1,94,0.313333333333333,71
"6340",9,"sub",TRUE,6,"1",94,20,71,0,23,0.75531914893617,0,0.313333333333333,1,94,0.313333333333333,71
"6341",9,"sub",TRUE,6,"2",50,1,3,17,47,0.06,NA,0.166666666666667,0.3,15,0.05,0.9
"6342",9,"sub",TRUE,6,"2",50,2,3,17,47,0.06,0,0.166666666666667,0.3,15,0.05,0.9
"6343",9,"sub",TRUE,6,"2",50,3,3,23,47,0.06,0,0.166666666666667,0.3,15,0.05,0.9
"6344",9,"sub",TRUE,6,"2",50,4,5,21,45,0.1,2,0.166666666666667,0.3,15,0.05,1.5
"6345",9,"sub",TRUE,6,"2",50,5,5,21,45,0.1,0,0.166666666666667,0.3,15,0.05,1.5
"6346",9,"sub",TRUE,6,"2",50,6,5,23,45,0.1,0,0.166666666666667,0.3,15,0.05,1.5
"6347",9,"sub",TRUE,6,"2",50,7,6,22,44,0.12,1,0.166666666666667,0.3,15,0.05,1.8
"6348",9,"sub",TRUE,6,"2",50,8,6,22,44,0.12,0,0.166666666666667,0.3,15,0.05,1.8
"6349",9,"sub",TRUE,6,"2",50,9,8,21,42,0.16,2,0.166666666666667,0.3,15,0.05,2.4
"6350",9,"sub",TRUE,6,"2",50,10,9,20,41,0.18,1,0.166666666666667,0.3,15,0.05,2.7
"6351",9,"sub",TRUE,6,"2",50,11,9,21,41,0.18,0,0.166666666666667,0.3,15,0.05,2.7
"6352",9,"sub",TRUE,6,"2",50,12,9,21,41,0.18,0,0.166666666666667,0.3,15,0.05,2.7
"6353",9,"sub",TRUE,6,"2",50,13,9,21,41,0.18,0,0.166666666666667,0.3,15,0.05,2.7
"6354",9,"sub",TRUE,6,"2",50,14,9,21,41,0.18,0,0.166666666666667,0.3,15,0.05,2.7
"6355",9,"sub",TRUE,6,"2",50,15,9,21,41,0.18,0,0.166666666666667,0.3,15,0.05,2.7
"6356",9,"sub",TRUE,6,"2",50,16,9,21,41,0.18,0,0.166666666666667,0.3,15,0.05,2.7
"6357",9,"sub",TRUE,6,"2",50,17,9,21,41,0.18,0,0.166666666666667,0.3,15,0.05,2.7
"6358",9,"sub",TRUE,6,"2",50,18,9,21,41,0.18,0,0.166666666666667,0.3,15,0.05,2.7
"6359",9,"sub",TRUE,6,"2",50,19,9,21,41,0.18,0,0.166666666666667,0.3,15,0.05,2.7
"6360",9,"sub",TRUE,6,"2",50,20,9,21,41,0.18,0,0.166666666666667,0.3,15,0.05,2.7
"6361",9,"sub",TRUE,6,"3",26,1,3,5,23,0.115384615384615,NA,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6362",9,"sub",TRUE,6,"3",26,2,3,5,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6363",9,"sub",TRUE,6,"3",26,3,3,8,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6364",9,"sub",TRUE,6,"3",26,4,3,9,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6365",9,"sub",TRUE,6,"3",26,5,3,9,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6366",9,"sub",TRUE,6,"3",26,6,3,9,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6367",9,"sub",TRUE,6,"3",26,7,3,9,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6368",9,"sub",TRUE,6,"3",26,8,3,9,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6369",9,"sub",TRUE,6,"3",26,9,3,9,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6370",9,"sub",TRUE,6,"3",26,10,3,9,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6371",9,"sub",TRUE,6,"3",26,11,3,11,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6372",9,"sub",TRUE,6,"3",26,12,3,11,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6373",9,"sub",TRUE,6,"3",26,13,3,12,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6374",9,"sub",TRUE,6,"3",26,14,3,12,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6375",9,"sub",TRUE,6,"3",26,15,3,12,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6376",9,"sub",TRUE,6,"3",26,16,3,12,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6377",9,"sub",TRUE,6,"3",26,17,3,12,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6378",9,"sub",TRUE,6,"3",26,18,3,12,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6379",9,"sub",TRUE,6,"3",26,19,3,12,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6380",9,"sub",TRUE,6,"3",26,20,3,12,23,0.115384615384615,0,0.0866666666666667,0.2,5.2,0.0173333333333333,0.6
"6381",9,"sub",TRUE,6,"4",19,1,3,6,16,0.157894736842105,NA,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6382",9,"sub",TRUE,6,"4",19,2,3,6,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6383",9,"sub",TRUE,6,"4",19,3,3,6,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6384",9,"sub",TRUE,6,"4",19,4,3,6,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6385",9,"sub",TRUE,6,"4",19,5,3,7,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6386",9,"sub",TRUE,6,"4",19,6,3,7,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6387",9,"sub",TRUE,6,"4",19,7,3,7,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6388",9,"sub",TRUE,6,"4",19,8,3,7,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6389",9,"sub",TRUE,6,"4",19,9,3,7,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6390",9,"sub",TRUE,6,"4",19,10,3,8,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6391",9,"sub",TRUE,6,"4",19,11,3,8,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6392",9,"sub",TRUE,6,"4",19,12,3,8,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6393",9,"sub",TRUE,6,"4",19,13,3,8,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6394",9,"sub",TRUE,6,"4",19,14,3,8,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6395",9,"sub",TRUE,6,"4",19,15,3,8,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6396",9,"sub",TRUE,6,"4",19,16,3,8,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6397",9,"sub",TRUE,6,"4",19,17,3,8,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6398",9,"sub",TRUE,6,"4",19,18,3,8,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6399",9,"sub",TRUE,6,"4",19,19,3,8,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6400",9,"sub",TRUE,6,"4",19,20,3,8,16,0.157894736842105,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.3
"6401",9,"sub",TRUE,6,"5",75,1,4,21,71,0.0533333333333333,NA,0.25,0,0,0,0
"6402",9,"sub",TRUE,6,"5",75,2,4,21,71,0.0533333333333333,0,0.25,0,0,0,0
"6403",9,"sub",TRUE,6,"5",75,3,4,32,71,0.0533333333333333,0,0.25,0,0,0,0
"6404",9,"sub",TRUE,6,"5",75,4,4,32,71,0.0533333333333333,0,0.25,0,0,0,0
"6405",9,"sub",TRUE,6,"5",75,5,4,35,71,0.0533333333333333,0,0.25,0,0,0,0
"6406",9,"sub",TRUE,6,"5",75,6,4,36,71,0.0533333333333333,0,0.25,0,0,0,0
"6407",9,"sub",TRUE,6,"5",75,7,4,39,71,0.0533333333333333,0,0.25,0,0,0,0
"6408",9,"sub",TRUE,6,"5",75,8,4,40,71,0.0533333333333333,0,0.25,0,0,0,0
"6409",9,"sub",TRUE,6,"5",75,9,4,40,71,0.0533333333333333,0,0.25,0,0,0,0
"6410",9,"sub",TRUE,6,"5",75,10,4,41,71,0.0533333333333333,0,0.25,0,0,0,0
"6411",9,"sub",TRUE,6,"5",75,11,4,44,71,0.0533333333333333,0,0.25,0,0,0,0
"6412",9,"sub",TRUE,6,"5",75,12,4,44,71,0.0533333333333333,0,0.25,0,0,0,0
"6413",9,"sub",TRUE,6,"5",75,13,4,44,71,0.0533333333333333,0,0.25,0,0,0,0
"6414",9,"sub",TRUE,6,"5",75,14,4,45,71,0.0533333333333333,0,0.25,0,0,0,0
"6415",9,"sub",TRUE,6,"5",75,15,4,45,71,0.0533333333333333,0,0.25,0,0,0,0
"6416",9,"sub",TRUE,6,"5",75,16,4,45,71,0.0533333333333333,0,0.25,0,0,0,0
"6417",9,"sub",TRUE,6,"5",75,17,4,45,71,0.0533333333333333,0,0.25,0,0,0,0
"6418",9,"sub",TRUE,6,"5",75,18,4,45,71,0.0533333333333333,0,0.25,0,0,0,0
"6419",9,"sub",TRUE,6,"5",75,19,4,45,71,0.0533333333333333,0,0.25,0,0,0,0
"6420",9,"sub",TRUE,6,"5",75,20,4,45,71,0.0533333333333333,0,0.25,0,0,0,0
"6421",9,"sub",TRUE,6,"6",36,1,3,14,33,0.0833333333333333,NA,0.12,0,0,0,0
"6422",9,"sub",TRUE,6,"6",36,2,3,14,33,0.0833333333333333,0,0.12,0,0,0,0
"6423",9,"sub",TRUE,6,"6",36,3,3,18,33,0.0833333333333333,0,0.12,0,0,0,0
"6424",9,"sub",TRUE,6,"6",36,4,3,19,33,0.0833333333333333,0,0.12,0,0,0,0
"6425",9,"sub",TRUE,6,"6",36,5,3,20,33,0.0833333333333333,0,0.12,0,0,0,0
