"","rep","dens","rand","rich","species","n","time","n.I","n.E","n.S","pI","dI","rel.n","comp","comp_Abund","comp_relAbund","comp_nI"
"1291",4,"sub",FALSE,6,"4",36,11,29,7,7,0.805555555555556,3,0.12,0.4,14.4,0.048,11.6
"1292",4,"sub",FALSE,6,"4",36,12,30,6,6,0.833333333333333,1,0.12,0.4,14.4,0.048,12
"1293",4,"sub",FALSE,6,"4",36,13,30,6,6,0.833333333333333,0,0.12,0.4,14.4,0.048,12
"1294",4,"sub",FALSE,6,"4",36,14,30,6,6,0.833333333333333,0,0.12,0.4,14.4,0.048,12
"1295",4,"sub",FALSE,6,"4",36,15,30,6,6,0.833333333333333,0,0.12,0.4,14.4,0.048,12
"1296",4,"sub",FALSE,6,"4",36,16,31,5,5,0.861111111111111,1,0.12,0.4,14.4,0.048,12.4
"1297",4,"sub",FALSE,6,"4",36,17,31,5,5,0.861111111111111,0,0.12,0.4,14.4,0.048,12.4
"1298",4,"sub",FALSE,6,"4",36,18,31,5,5,0.861111111111111,0,0.12,0.4,14.4,0.048,12.4
"1299",4,"sub",FALSE,6,"4",36,19,31,5,5,0.861111111111111,0,0.12,0.4,14.4,0.048,12.4
"1300",4,"sub",FALSE,6,"4",36,20,31,5,5,0.861111111111111,0,0.12,0.4,14.4,0.048,12.4
"1301",4,"sub",FALSE,6,"5",25,1,3,4,22,0.12,NA,0.0833333333333333,0.2,5,0.0166666666666667,0.6
"1302",4,"sub",FALSE,6,"5",25,2,3,4,22,0.12,0,0.0833333333333333,0.2,5,0.0166666666666667,0.6
"1303",4,"sub",FALSE,6,"5",25,3,3,13,22,0.12,0,0.0833333333333333,0.2,5,0.0166666666666667,0.6
"1304",4,"sub",FALSE,6,"5",25,4,3,15,22,0.12,0,0.0833333333333333,0.2,5,0.0166666666666667,0.6
"1305",4,"sub",FALSE,6,"5",25,5,5,16,20,0.2,2,0.0833333333333333,0.2,5,0.0166666666666667,1
"1306",4,"sub",FALSE,6,"5",25,6,6,17,19,0.24,1,0.0833333333333333,0.2,5,0.0166666666666667,1.2
"1307",4,"sub",FALSE,6,"5",25,7,6,17,19,0.24,0,0.0833333333333333,0.2,5,0.0166666666666667,1.2
"1308",4,"sub",FALSE,6,"5",25,8,7,16,18,0.28,1,0.0833333333333333,0.2,5,0.0166666666666667,1.4
"1309",4,"sub",FALSE,6,"5",25,9,9,15,16,0.36,2,0.0833333333333333,0.2,5,0.0166666666666667,1.8
"1310",4,"sub",FALSE,6,"5",25,10,9,15,16,0.36,0,0.0833333333333333,0.2,5,0.0166666666666667,1.8
"1311",4,"sub",FALSE,6,"5",25,11,10,14,15,0.4,1,0.0833333333333333,0.2,5,0.0166666666666667,2
"1312",4,"sub",FALSE,6,"5",25,12,10,14,15,0.4,0,0.0833333333333333,0.2,5,0.0166666666666667,2
"1313",4,"sub",FALSE,6,"5",25,13,11,14,14,0.44,1,0.0833333333333333,0.2,5,0.0166666666666667,2.2
"1314",4,"sub",FALSE,6,"5",25,14,11,14,14,0.44,0,0.0833333333333333,0.2,5,0.0166666666666667,2.2
"1315",4,"sub",FALSE,6,"5",25,15,11,14,14,0.44,0,0.0833333333333333,0.2,5,0.0166666666666667,2.2
"1316",4,"sub",FALSE,6,"5",25,16,11,14,14,0.44,0,0.0833333333333333,0.2,5,0.0166666666666667,2.2
"1317",4,"sub",FALSE,6,"5",25,17,11,14,14,0.44,0,0.0833333333333333,0.2,5,0.0166666666666667,2.2
"1318",4,"sub",FALSE,6,"5",25,18,11,14,14,0.44,0,0.0833333333333333,0.2,5,0.0166666666666667,2.2
"1319",4,"sub",FALSE,6,"5",25,19,11,14,14,0.44,0,0.0833333333333333,0.2,5,0.0166666666666667,2.2
"1320",4,"sub",FALSE,6,"5",25,20,11,14,14,0.44,0,0.0833333333333333,0.2,5,0.0166666666666667,2.2
"1321",4,"sub",FALSE,6,"6",19,1,1,5,18,0.0526315789473684,NA,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1322",4,"sub",FALSE,6,"6",19,2,1,5,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1323",4,"sub",FALSE,6,"6",19,3,1,8,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1324",4,"sub",FALSE,6,"6",19,4,1,10,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1325",4,"sub",FALSE,6,"6",19,5,1,10,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1326",4,"sub",FALSE,6,"6",19,6,1,11,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1327",4,"sub",FALSE,6,"6",19,7,1,12,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1328",4,"sub",FALSE,6,"6",19,8,1,14,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1329",4,"sub",FALSE,6,"6",19,9,1,16,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1330",4,"sub",FALSE,6,"6",19,10,1,16,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1331",4,"sub",FALSE,6,"6",19,11,1,17,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1332",4,"sub",FALSE,6,"6",19,12,1,17,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1333",4,"sub",FALSE,6,"6",19,13,1,17,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1334",4,"sub",FALSE,6,"6",19,14,1,17,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1335",4,"sub",FALSE,6,"6",19,15,1,17,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1336",4,"sub",FALSE,6,"6",19,16,1,17,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1337",4,"sub",FALSE,6,"6",19,17,1,17,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1338",4,"sub",FALSE,6,"6",19,18,1,17,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1339",4,"sub",FALSE,6,"6",19,19,1,17,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1340",4,"sub",FALSE,6,"6",19,20,1,17,18,0.0526315789473684,0,0.0633333333333333,0.1,1.9,0.00633333333333333,0.1
"1341",4,"sub",FALSE,6,"tot",300,1,30,88,270,0.1,NA,1,NA,NA,NA,NA
"1342",4,"sub",FALSE,6,"tot",300,2,30,88,270,0.1,0,1,NA,NA,NA,NA
"1343",4,"sub",FALSE,6,"tot",300,3,77,115,223,0.256666666666667,47,1,NA,NA,NA,NA
"1344",4,"sub",FALSE,6,"tot",300,4,88,116,212,0.293333333333333,11,1,NA,NA,NA,NA
"1345",4,"sub",FALSE,6,"tot",300,5,146,98,154,0.486666666666667,58,1,NA,NA,NA,NA
"1346",4,"sub",FALSE,6,"tot",300,6,160,92,140,0.533333333333333,14,1,NA,NA,NA,NA
"1347",4,"sub",FALSE,6,"tot",300,7,195,78,105,0.65,35,1,NA,NA,NA,NA
"1348",4,"sub",FALSE,6,"tot",300,8,205,74,95,0.683333333333333,10,1,NA,NA,NA,NA
"1349",4,"sub",FALSE,6,"tot",300,9,229,63,71,0.763333333333333,24,1,NA,NA,NA,NA
"1350",4,"sub",FALSE,6,"tot",300,10,237,57,63,0.79,8,1,NA,NA,NA,NA
"1351",4,"sub",FALSE,6,"tot",300,11,248,49,52,0.826666666666667,11,1,NA,NA,NA,NA
"1352",4,"sub",FALSE,6,"tot",300,12,253,44,47,0.843333333333333,5,1,NA,NA,NA,NA
"1353",4,"sub",FALSE,6,"tot",300,13,258,40,42,0.86,5,1,NA,NA,NA,NA
"1354",4,"sub",FALSE,6,"tot",300,14,259,40,41,0.863333333333333,1,1,NA,NA,NA,NA
"1355",4,"sub",FALSE,6,"tot",300,15,259,40,41,0.863333333333333,0,1,NA,NA,NA,NA
"1356",4,"sub",FALSE,6,"tot",300,16,260,39,40,0.866666666666667,1,1,NA,NA,NA,NA
"1357",4,"sub",FALSE,6,"tot",300,17,260,39,40,0.866666666666667,0,1,NA,NA,NA,NA
"1358",4,"sub",FALSE,6,"tot",300,18,261,38,39,0.87,1,1,NA,NA,NA,NA
"1359",4,"sub",FALSE,6,"tot",300,19,261,38,39,0.87,0,1,NA,NA,NA,NA
"1360",4,"sub",FALSE,6,"tot",300,20,261,38,39,0.87,0,1,NA,NA,NA,NA
"1361",5,"sub",FALSE,1,"1",300,1,30,83,270,0.1,NA,1,1,300,1,30
"1362",5,"sub",FALSE,1,"1",300,2,30,83,270,0.1,0,1,1,300,1,30
"1363",5,"sub",FALSE,1,"1",300,3,106,100,194,0.353333333333333,76,1,1,300,1,106
"1364",5,"sub",FALSE,1,"1",300,4,111,96,189,0.37,5,1,1,300,1,111
"1365",5,"sub",FALSE,1,"1",300,5,200,62,100,0.666666666666667,89,1,1,300,1,200
"1366",5,"sub",FALSE,1,"1",300,6,205,58,95,0.683333333333333,5,1,1,300,1,205
"1367",5,"sub",FALSE,1,"1",300,7,261,29,39,0.87,56,1,1,300,1,261
"1368",5,"sub",FALSE,1,"1",300,8,263,28,37,0.876666666666667,2,1,1,300,1,263
"1369",5,"sub",FALSE,1,"1",300,9,290,9,10,0.966666666666667,27,1,1,300,1,290
"1370",5,"sub",FALSE,1,"1",300,10,291,8,9,0.97,1,1,1,300,1,291
"1371",5,"sub",FALSE,1,"1",300,11,299,1,1,0.996666666666667,8,1,1,300,1,299
"1372",5,"sub",FALSE,1,"1",300,12,299,1,1,0.996666666666667,0,1,1,300,1,299
"1373",5,"sub",FALSE,1,"1",300,13,300,0,0,1,1,1,1,300,1,300
"1374",5,"sub",FALSE,1,"1",300,14,300,0,0,1,0,1,1,300,1,300
"1375",5,"sub",FALSE,1,"1",300,15,300,0,0,1,0,1,1,300,1,300
"1376",5,"sub",FALSE,1,"1",300,16,300,0,0,1,0,1,1,300,1,300
"1377",5,"sub",FALSE,1,"1",300,17,300,0,0,1,0,1,1,300,1,300
"1378",5,"sub",FALSE,1,"1",300,18,300,0,0,1,0,1,1,300,1,300
"1379",5,"sub",FALSE,1,"1",300,19,300,0,0,1,0,1,1,300,1,300
"1380",5,"sub",FALSE,1,"1",300,20,300,0,0,1,0,1,1,300,1,300
"1381",5,"sub",FALSE,1,"tot",300,1,30,83,270,0.1,NA,1,NA,NA,NA,NA
"1382",5,"sub",FALSE,1,"tot",300,2,30,83,270,0.1,0,1,NA,NA,NA,NA
"1383",5,"sub",FALSE,1,"tot",300,3,106,100,194,0.353333333333333,76,1,NA,NA,NA,NA
"1384",5,"sub",FALSE,1,"tot",300,4,111,96,189,0.37,5,1,NA,NA,NA,NA
"1385",5,"sub",FALSE,1,"tot",300,5,200,62,100,0.666666666666667,89,1,NA,NA,NA,NA
"1386",5,"sub",FALSE,1,"tot",300,6,205,58,95,0.683333333333333,5,1,NA,NA,NA,NA
"1387",5,"sub",FALSE,1,"tot",300,7,261,29,39,0.87,56,1,NA,NA,NA,NA
"1388",5,"sub",FALSE,1,"tot",300,8,263,28,37,0.876666666666667,2,1,NA,NA,NA,NA
"1389",5,"sub",FALSE,1,"tot",300,9,290,9,10,0.966666666666667,27,1,NA,NA,NA,NA
"1390",5,"sub",FALSE,1,"tot",300,10,291,8,9,0.97,1,1,NA,NA,NA,NA
"1391",5,"sub",FALSE,1,"tot",300,11,299,1,1,0.996666666666667,8,1,NA,NA,NA,NA
"1392",5,"sub",FALSE,1,"tot",300,12,299,1,1,0.996666666666667,0,1,NA,NA,NA,NA
"1393",5,"sub",FALSE,1,"tot",300,13,300,0,0,1,1,1,NA,NA,NA,NA
"1394",5,"sub",FALSE,1,"tot",300,14,300,0,0,1,0,1,NA,NA,NA,NA
"1395",5,"sub",FALSE,1,"tot",300,15,300,0,0,1,0,1,NA,NA,NA,NA
"1396",5,"sub",FALSE,1,"tot",300,16,300,0,0,1,0,1,NA,NA,NA,NA
"1397",5,"sub",FALSE,1,"tot",300,17,300,0,0,1,0,1,NA,NA,NA,NA
"1398",5,"sub",FALSE,1,"tot",300,18,300,0,0,1,0,1,NA,NA,NA,NA
"1399",5,"sub",FALSE,1,"tot",300,19,300,0,0,1,0,1,NA,NA,NA,NA
"1400",5,"sub",FALSE,1,"tot",300,20,300,0,0,1,0,1,NA,NA,NA,NA
"1401",5,"sub",FALSE,2,"1",168,1,21,55,147,0.125,NA,0.56,1,168,0.56,21
"1402",5,"sub",FALSE,2,"1",168,2,21,55,147,0.125,0,0.56,1,168,0.56,21
"1403",5,"sub",FALSE,2,"1",168,3,72,58,96,0.428571428571429,51,0.56,1,168,0.56,72
"1404",5,"sub",FALSE,2,"1",168,4,74,58,94,0.44047619047619,2,0.56,1,168,0.56,74
"1405",5,"sub",FALSE,2,"1",168,5,127,31,41,0.755952380952381,53,0.56,1,168,0.56,127
"1406",5,"sub",FALSE,2,"1",168,6,131,27,37,0.779761904761905,4,0.56,1,168,0.56,131
"1407",5,"sub",FALSE,2,"1",168,7,156,7,12,0.928571428571429,25,0.56,1,168,0.56,156
"1408",5,"sub",FALSE,2,"1",168,8,157,7,11,0.93452380952381,1,0.56,1,168,0.56,157
"1409",5,"sub",FALSE,2,"1",168,9,163,5,5,0.970238095238095,6,0.56,1,168,0.56,163
"1410",5,"sub",FALSE,2,"1",168,10,164,4,4,0.976190476190476,1,0.56,1,168,0.56,164
"1411",5,"sub",FALSE,2,"1",168,11,168,0,0,1,4,0.56,1,168,0.56,168
"1412",5,"sub",FALSE,2,"1",168,12,168,0,0,1,0,0.56,1,168,0.56,168
"1413",5,"sub",FALSE,2,"1",168,13,168,0,0,1,0,0.56,1,168,0.56,168
"1414",5,"sub",FALSE,2,"1",168,14,168,0,0,1,0,0.56,1,168,0.56,168
"1415",5,"sub",FALSE,2,"1",168,15,168,0,0,1,0,0.56,1,168,0.56,168
"1416",5,"sub",FALSE,2,"1",168,16,168,0,0,1,0,0.56,1,168,0.56,168
"1417",5,"sub",FALSE,2,"1",168,17,168,0,0,1,0,0.56,1,168,0.56,168
"1418",5,"sub",FALSE,2,"1",168,18,168,0,0,1,0,0.56,1,168,0.56,168
"1419",5,"sub",FALSE,2,"1",168,19,168,0,0,1,0,0.56,1,168,0.56,168
"1420",5,"sub",FALSE,2,"1",168,20,168,0,0,1,0,0.56,1,168,0.56,168
"1421",5,"sub",FALSE,2,"2",132,1,9,38,123,0.0681818181818182,NA,0.44,0.7,92.4,0.308,6.3
"1422",5,"sub",FALSE,2,"2",132,2,9,38,123,0.0681818181818182,0,0.44,0.7,92.4,0.308,6.3
"1423",5,"sub",FALSE,2,"2",132,3,38,54,94,0.287878787878788,29,0.44,0.7,92.4,0.308,26.6
"1424",5,"sub",FALSE,2,"2",132,4,41,51,91,0.310606060606061,3,0.44,0.7,92.4,0.308,28.7
"1425",5,"sub",FALSE,2,"2",132,5,73,45,59,0.553030303030303,32,0.44,0.7,92.4,0.308,51.1
"1426",5,"sub",FALSE,2,"2",132,6,84,34,48,0.636363636363636,11,0.44,0.7,92.4,0.308,58.8
"1427",5,"sub",FALSE,2,"2",132,7,104,26,28,0.787878787878788,20,0.44,0.7,92.4,0.308,72.8
"1428",5,"sub",FALSE,2,"2",132,8,111,19,21,0.840909090909091,7,0.44,0.7,92.4,0.308,77.7
"1429",5,"sub",FALSE,2,"2",132,9,125,6,7,0.946969696969697,14,0.44,0.7,92.4,0.308,87.5
"1430",5,"sub",FALSE,2,"2",132,10,127,4,5,0.962121212121212,2,0.44,0.7,92.4,0.308,88.9
"1431",5,"sub",FALSE,2,"2",132,11,130,2,2,0.984848484848485,3,0.44,0.7,92.4,0.308,91
"1432",5,"sub",FALSE,2,"2",132,12,130,2,2,0.984848484848485,0,0.44,0.7,92.4,0.308,91
"1433",5,"sub",FALSE,2,"2",132,13,131,1,1,0.992424242424242,1,0.44,0.7,92.4,0.308,91.7
"1434",5,"sub",FALSE,2,"2",132,14,131,1,1,0.992424242424242,0,0.44,0.7,92.4,0.308,91.7
"1435",5,"sub",FALSE,2,"2",132,15,131,1,1,0.992424242424242,0,0.44,0.7,92.4,0.308,91.7
"1436",5,"sub",FALSE,2,"2",132,16,131,1,1,0.992424242424242,0,0.44,0.7,92.4,0.308,91.7
"1437",5,"sub",FALSE,2,"2",132,17,131,1,1,0.992424242424242,0,0.44,0.7,92.4,0.308,91.7
"1438",5,"sub",FALSE,2,"2",132,18,131,1,1,0.992424242424242,0,0.44,0.7,92.4,0.308,91.7
"1439",5,"sub",FALSE,2,"2",132,19,131,1,1,0.992424242424242,0,0.44,0.7,92.4,0.308,91.7
"1440",5,"sub",FALSE,2,"2",132,20,131,1,1,0.992424242424242,0,0.44,0.7,92.4,0.308,91.7
"1441",5,"sub",FALSE,2,"tot",300,1,30,93,270,0.1,NA,1,NA,NA,NA,NA
"1442",5,"sub",FALSE,2,"tot",300,2,30,93,270,0.1,0,1,NA,NA,NA,NA
"1443",5,"sub",FALSE,2,"tot",300,3,110,112,190,0.366666666666667,80,1,NA,NA,NA,NA
"1444",5,"sub",FALSE,2,"tot",300,4,115,109,185,0.383333333333333,5,1,NA,NA,NA,NA
"1445",5,"sub",FALSE,2,"tot",300,5,200,76,100,0.666666666666667,85,1,NA,NA,NA,NA
"1446",5,"sub",FALSE,2,"tot",300,6,215,61,85,0.716666666666667,15,1,NA,NA,NA,NA
"1447",5,"sub",FALSE,2,"tot",300,7,260,33,40,0.866666666666667,45,1,NA,NA,NA,NA
"1448",5,"sub",FALSE,2,"tot",300,8,268,26,32,0.893333333333333,8,1,NA,NA,NA,NA
"1449",5,"sub",FALSE,2,"tot",300,9,288,11,12,0.96,20,1,NA,NA,NA,NA
"1450",5,"sub",FALSE,2,"tot",300,10,291,8,9,0.97,3,1,NA,NA,NA,NA
"1451",5,"sub",FALSE,2,"tot",300,11,298,2,2,0.993333333333333,7,1,NA,NA,NA,NA
"1452",5,"sub",FALSE,2,"tot",300,12,298,2,2,0.993333333333333,0,1,NA,NA,NA,NA
"1453",5,"sub",FALSE,2,"tot",300,13,299,1,1,0.996666666666667,1,1,NA,NA,NA,NA
"1454",5,"sub",FALSE,2,"tot",300,14,299,1,1,0.996666666666667,0,1,NA,NA,NA,NA
"1455",5,"sub",FALSE,2,"tot",300,15,299,1,1,0.996666666666667,0,1,NA,NA,NA,NA
"1456",5,"sub",FALSE,2,"tot",300,16,299,1,1,0.996666666666667,0,1,NA,NA,NA,NA
"1457",5,"sub",FALSE,2,"tot",300,17,299,1,1,0.996666666666667,0,1,NA,NA,NA,NA
"1458",5,"sub",FALSE,2,"tot",300,18,299,1,1,0.996666666666667,0,1,NA,NA,NA,NA
"1459",5,"sub",FALSE,2,"tot",300,19,299,1,1,0.996666666666667,0,1,NA,NA,NA,NA
"1460",5,"sub",FALSE,2,"tot",300,20,299,1,1,0.996666666666667,0,1,NA,NA,NA,NA
"1461",5,"sub",FALSE,4,"1",110,1,9,25,101,0.0818181818181818,NA,0.366666666666667,1,110,0.366666666666667,9
"1462",5,"sub",FALSE,4,"1",110,2,9,25,101,0.0818181818181818,0,0.366666666666667,1,110,0.366666666666667,9
"1463",5,"sub",FALSE,4,"1",110,3,32,26,78,0.290909090909091,23,0.366666666666667,1,110,0.366666666666667,32
"1464",5,"sub",FALSE,4,"1",110,4,33,26,77,0.3,1,0.366666666666667,1,110,0.366666666666667,33
"1465",5,"sub",FALSE,4,"1",110,5,55,27,55,0.5,22,0.366666666666667,1,110,0.366666666666667,55
"1466",5,"sub",FALSE,4,"1",110,6,58,26,52,0.527272727272727,3,0.366666666666667,1,110,0.366666666666667,58
"1467",5,"sub",FALSE,4,"1",110,7,80,16,30,0.727272727272727,22,0.366666666666667,1,110,0.366666666666667,80
"1468",5,"sub",FALSE,4,"1",110,8,84,16,26,0.763636363636364,4,0.366666666666667,1,110,0.366666666666667,84
"1469",5,"sub",FALSE,4,"1",110,9,96,10,14,0.872727272727273,12,0.366666666666667,1,110,0.366666666666667,96
"1470",5,"sub",FALSE,4,"1",110,10,100,7,10,0.909090909090909,4,0.366666666666667,1,110,0.366666666666667,100
"1471",5,"sub",FALSE,4,"1",110,11,106,3,4,0.963636363636364,6,0.366666666666667,1,110,0.366666666666667,106
"1472",5,"sub",FALSE,4,"1",110,12,107,3,3,0.972727272727273,1,0.366666666666667,1,110,0.366666666666667,107
"1473",5,"sub",FALSE,4,"1",110,13,109,1,1,0.990909090909091,2,0.366666666666667,1,110,0.366666666666667,109
"1474",5,"sub",FALSE,4,"1",110,14,110,0,0,1,1,0.366666666666667,1,110,0.366666666666667,110
"1475",5,"sub",FALSE,4,"1",110,15,110,0,0,1,0,0.366666666666667,1,110,0.366666666666667,110
"1476",5,"sub",FALSE,4,"1",110,16,110,0,0,1,0,0.366666666666667,1,110,0.366666666666667,110
"1477",5,"sub",FALSE,4,"1",110,17,110,0,0,1,0,0.366666666666667,1,110,0.366666666666667,110
"1478",5,"sub",FALSE,4,"1",110,18,110,0,0,1,0,0.366666666666667,1,110,0.366666666666667,110
"1479",5,"sub",FALSE,4,"1",110,19,110,0,0,1,0,0.366666666666667,1,110,0.366666666666667,110
"1480",5,"sub",FALSE,4,"1",110,20,110,0,0,1,0,0.366666666666667,1,110,0.366666666666667,110
"1481",5,"sub",FALSE,4,"2",88,1,8,29,80,0.0909090909090909,NA,0.293333333333333,0.7,61.6,0.205333333333333,5.6
"1482",5,"sub",FALSE,4,"2",88,2,8,29,80,0.0909090909090909,0,0.293333333333333,0.7,61.6,0.205333333333333,5.6
"1483",5,"sub",FALSE,4,"2",88,3,27,29,61,0.306818181818182,19,0.293333333333333,0.7,61.6,0.205333333333333,18.9
"1484",5,"sub",FALSE,4,"2",88,4,34,25,54,0.386363636363636,7,0.293333333333333,0.7,61.6,0.205333333333333,23.8
"1485",5,"sub",FALSE,4,"2",88,5,50,15,38,0.568181818181818,16,0.293333333333333,0.7,61.6,0.205333333333333,35
"1486",5,"sub",FALSE,4,"2",88,6,54,14,34,0.613636363636364,4,0.293333333333333,0.7,61.6,0.205333333333333,37.8
"1487",5,"sub",FALSE,4,"2",88,7,59,16,29,0.670454545454545,5,0.293333333333333,0.7,61.6,0.205333333333333,41.3
"1488",5,"sub",FALSE,4,"2",88,8,65,12,23,0.738636363636364,6,0.293333333333333,0.7,61.6,0.205333333333333,45.5
"1489",5,"sub",FALSE,4,"2",88,9,73,7,15,0.829545454545455,8,0.293333333333333,0.7,61.6,0.205333333333333,51.1
"1490",5,"sub",FALSE,4,"2",88,10,75,8,13,0.852272727272727,2,0.293333333333333,0.7,61.6,0.205333333333333,52.5
"1491",5,"sub",FALSE,4,"2",88,11,78,5,10,0.886363636363636,3,0.293333333333333,0.7,61.6,0.205333333333333,54.6
"1492",5,"sub",FALSE,4,"2",88,12,82,5,6,0.931818181818182,4,0.293333333333333,0.7,61.6,0.205333333333333,57.4
"1493",5,"sub",FALSE,4,"2",88,13,82,6,6,0.931818181818182,0,0.293333333333333,0.7,61.6,0.205333333333333,57.4
"1494",5,"sub",FALSE,4,"2",88,14,86,2,2,0.977272727272727,4,0.293333333333333,0.7,61.6,0.205333333333333,60.2
"1495",5,"sub",FALSE,4,"2",88,15,87,1,1,0.988636363636364,1,0.293333333333333,0.7,61.6,0.205333333333333,60.9
"1496",5,"sub",FALSE,4,"2",88,16,87,1,1,0.988636363636364,0,0.293333333333333,0.7,61.6,0.205333333333333,60.9
"1497",5,"sub",FALSE,4,"2",88,17,87,1,1,0.988636363636364,0,0.293333333333333,0.7,61.6,0.205333333333333,60.9
"1498",5,"sub",FALSE,4,"2",88,18,88,0,0,1,1,0.293333333333333,0.7,61.6,0.205333333333333,61.6
"1499",5,"sub",FALSE,4,"2",88,19,88,0,0,1,0,0.293333333333333,0.7,61.6,0.205333333333333,61.6
"1500",5,"sub",FALSE,4,"2",88,20,88,0,0,1,0,0.293333333333333,0.7,61.6,0.205333333333333,61.6
"1501",5,"sub",FALSE,4,"3",60,1,9,16,51,0.15,NA,0.2,0.5,30,0.1,4.5
"1502",5,"sub",FALSE,4,"3",60,2,9,16,51,0.15,0,0.2,0.5,30,0.1,4.5
"1503",5,"sub",FALSE,4,"3",60,3,20,21,40,0.333333333333333,11,0.2,0.5,30,0.1,10
"1504",5,"sub",FALSE,4,"3",60,4,22,21,38,0.366666666666667,2,0.2,0.5,30,0.1,11
"1505",5,"sub",FALSE,4,"3",60,5,30,20,30,0.5,8,0.2,0.5,30,0.1,15
"1506",5,"sub",FALSE,4,"3",60,6,34,16,26,0.566666666666667,4,0.2,0.5,30,0.1,17
"1507",5,"sub",FALSE,4,"3",60,7,41,12,19,0.683333333333333,7,0.2,0.5,30,0.1,20.5
"1508",5,"sub",FALSE,4,"3",60,8,43,11,17,0.716666666666667,2,0.2,0.5,30,0.1,21.5
"1509",5,"sub",FALSE,4,"3",60,9,46,10,14,0.766666666666667,3,0.2,0.5,30,0.1,23
"1510",5,"sub",FALSE,4,"3",60,10,49,11,11,0.816666666666667,3,0.2,0.5,30,0.1,24.5
"1511",5,"sub",FALSE,4,"3",60,11,52,8,8,0.866666666666667,3,0.2,0.5,30,0.1,26
"1512",5,"sub",FALSE,4,"3",60,12,54,6,6,0.9,2,0.2,0.5,30,0.1,27
"1513",5,"sub",FALSE,4,"3",60,13,55,5,5,0.916666666666667,1,0.2,0.5,30,0.1,27.5
"1514",5,"sub",FALSE,4,"3",60,14,56,4,4,0.933333333333333,1,0.2,0.5,30,0.1,28
"1515",5,"sub",FALSE,4,"3",60,15,56,4,4,0.933333333333333,0,0.2,0.5,30,0.1,28
"1516",5,"sub",FALSE,4,"3",60,16,57,3,3,0.95,1,0.2,0.5,30,0.1,28.5
"1517",5,"sub",FALSE,4,"3",60,17,57,3,3,0.95,0,0.2,0.5,30,0.1,28.5
"1518",5,"sub",FALSE,4,"3",60,18,57,3,3,0.95,0,0.2,0.5,30,0.1,28.5
"1519",5,"sub",FALSE,4,"3",60,19,57,3,3,0.95,0,0.2,0.5,30,0.1,28.5
"1520",5,"sub",FALSE,4,"3",60,20,58,2,2,0.966666666666667,1,0.2,0.5,30,0.1,29
"1521",5,"sub",FALSE,4,"4",42,1,4,9,38,0.0952380952380952,NA,0.14,0.4,16.8,0.056,1.6
"1522",5,"sub",FALSE,4,"4",42,2,4,9,38,0.0952380952380952,0,0.14,0.4,16.8,0.056,1.6
"1523",5,"sub",FALSE,4,"4",42,3,5,16,37,0.119047619047619,1,0.14,0.4,16.8,0.056,2
"1524",5,"sub",FALSE,4,"4",42,4,6,17,36,0.142857142857143,1,0.14,0.4,16.8,0.056,2.4
"1525",5,"sub",FALSE,4,"4",42,5,9,22,33,0.214285714285714,3,0.14,0.4,16.8,0.056,3.6
"1526",5,"sub",FALSE,4,"4",42,6,10,24,32,0.238095238095238,1,0.14,0.4,16.8,0.056,4
"1527",5,"sub",FALSE,4,"4",42,7,15,21,27,0.357142857142857,5,0.14,0.4,16.8,0.056,6
"1528",5,"sub",FALSE,4,"4",42,8,19,19,23,0.452380952380952,4,0.14,0.4,16.8,0.056,7.6
"1529",5,"sub",FALSE,4,"4",42,9,24,15,18,0.571428571428571,5,0.14,0.4,16.8,0.056,9.6
"1530",5,"sub",FALSE,4,"4",42,10,27,14,15,0.642857142857143,3,0.14,0.4,16.8,0.056,10.8
"1531",5,"sub",FALSE,4,"4",42,11,28,14,14,0.666666666666667,1,0.14,0.4,16.8,0.056,11.2
