ID,x,y,trayID,rand,dens,richness,rep,SD,spID,comp,state0
ID216,10.11,22.517926623678175,122,stoch,sub,4,6,0.5,basil,0.2,S
ID217,11.809999999999999,22.517926623678175,122,stoch,sub,4,6,0.5,butter,0,S
ID218,13.51,22.517926623678175,122,stoch,sub,4,6,0.5,green_rom,0.1,S
ID219,15.209999999999997,22.517926623678175,122,stoch,sub,4,6,0.5,green_rom,0.1,S
ID220,16.909999999999997,22.517926623678168,122,stoch,sub,4,6,0.5,green_rom,0.1,S
ID221,18.610000000000003,22.517926623678168,122,stoch,sub,4,6,0.5,butter,0,S
ID222,20.310000000000002,22.517926623678168,122,stoch,sub,4,6,0.5,green_rom,0.1,S
ID223,22.009999999999998,22.517926623678168,122,stoch,sub,4,6,0.5,butter,0,S
ID224,23.709999999999997,22.517926623678168,122,stoch,sub,4,6,0.5,basil,0.2,S
ID225,0.7599999999999999,23.990169810111713,122,stoch,sub,4,6,0.5,butter,0,S
ID226,2.4599999999999995,23.990169810111716,122,stoch,sub,4,6,0.5,arugula,0.3,S
ID227,4.160000000000001,23.990169810111716,122,stoch,sub,4,6,0.5,basil,0.2,C
ID228,5.859999999999999,23.99016981011172,122,stoch,sub,4,6,0.5,basil,0.2,S
ID229,7.56,23.99016981011171,122,stoch,sub,4,6,0.5,arugula,0.3,S
ID230,9.259999999999998,23.99016981011172,122,stoch,sub,4,6,0.5,butter,0,S
ID231,10.959999999999997,23.99016981011172,122,stoch,sub,4,6,0.5,butter,0,S
ID232,12.660000000000002,23.99016981011172,122,stoch,sub,4,6,0.5,basil,0.2,S
ID233,14.359999999999998,23.99016981011172,122,stoch,sub,4,6,0.5,arugula,0.3,S
ID234,16.06,23.990169810111716,122,stoch,sub,4,6,0.5,butter,0,S
ID235,17.759999999999998,23.990169810111713,122,stoch,sub,4,6,0.5,butter,0,S
ID236,19.459999999999997,23.990169810111713,122,stoch,sub,4,6,0.5,green_rom,0.1,S
ID237,21.159999999999997,23.990169810111713,122,stoch,sub,4,6,0.5,green_rom,0.1,S
ID238,22.86,23.990169810111713,122,stoch,sub,4,6,0.5,green_rom,0.1,S
ID1,0.7599999999999999,0.4342788271749886,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID2,2.46,0.4342788271749886,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID3,4.16,0.43427882717498867,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID4,5.859999999999999,0.43427882717498867,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID5,7.5600000000000005,0.4342788271749886,123,stoch,sub,4,7,0.5,red_rom,0,S
ID6,9.260000000000002,0.43427882717498867,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID7,10.959999999999999,0.43427882717498867,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID8,12.66,0.43427882717498867,123,stoch,sub,4,7,0.5,radish,1,S
ID9,14.360000000000001,0.43427882717498867,123,stoch,sub,4,7,0.5,radish,1,S
ID10,16.06,0.43427882717498867,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID11,17.760000000000005,0.4342788271749887,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID12,19.460000000000004,0.4342788271749887,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID13,21.160000000000004,0.4342788271749887,123,stoch,sub,4,7,0.5,radish,1,S
ID14,22.860000000000003,0.4342788271749887,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID15,1.6100000000000003,1.906522013608535,123,stoch,sub,4,7,0.5,red_rom,0,S
ID16,3.309999999999999,1.9065220136085343,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID17,5.010000000000001,1.9065220136085343,123,stoch,sub,4,7,0.5,red_rom,0,S
ID18,6.709999999999999,1.9065220136085343,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID19,8.41,1.9065220136085343,123,stoch,sub,4,7,0.5,red_rom,0,S
ID20,10.11,1.9065220136085343,123,stoch,sub,4,7,0.5,radish,1,S
ID21,11.809999999999999,1.9065220136085343,123,stoch,sub,4,7,0.5,red_rom,0,S
ID22,13.510000000000002,1.9065220136085343,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID23,15.21,1.9065220136085343,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID24,16.910000000000004,1.9065220136085346,123,stoch,sub,4,7,0.5,red_rom,0,S
ID25,18.610000000000003,1.9065220136085346,123,stoch,sub,4,7,0.5,radish,1,S
ID26,20.310000000000002,1.9065220136085346,123,stoch,sub,4,7,0.5,red_rom,0,S
ID27,22.01,1.9065220136085346,123,stoch,sub,4,7,0.5,radish,1,S
ID28,23.710000000000004,1.9065220136085346,123,stoch,sub,4,7,0.5,radish,1,S
ID29,0.76,3.3787652000420803,123,stoch,sub,4,7,0.5,red_rom,0,S
ID30,2.4600000000000004,3.3787652000420807,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID31,4.16,3.3787652000420803,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID32,5.859999999999999,3.37876520004208,123,stoch,sub,4,7,0.5,red_rom,0,S
ID33,7.560000000000001,3.37876520004208,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID34,9.26,3.37876520004208,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID35,10.959999999999999,3.37876520004208,123,stoch,sub,4,7,0.5,red_rom,0,S
ID36,12.660000000000002,3.37876520004208,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID37,14.36,3.37876520004208,123,stoch,sub,4,7,0.5,red_rom,0,S
ID38,16.06,3.37876520004208,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID39,17.759999999999998,3.37876520004208,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID40,19.46,3.37876520004208,123,stoch,sub,4,7,0.5,red_rom,0,S
ID41,21.159999999999997,3.37876520004208,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID42,22.86,3.37876520004208,123,stoch,sub,4,7,0.5,red_rom,0,C
ID43,1.6099999999999999,4.851008386475626,123,stoch,sub,4,7,0.5,red_rom,0,S
ID44,3.309999999999999,4.851008386475627,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID45,5.010000000000001,4.851008386475626,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID46,6.709999999999999,4.851008386475626,123,stoch,sub,4,7,0.5,red_rom,0,S
ID47,8.409999999999998,4.851008386475626,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID48,10.11,4.851008386475626,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID49,11.809999999999997,4.851008386475626,123,stoch,sub,4,7,0.5,red_rom,0,S
ID50,13.51,4.851008386475626,123,stoch,sub,4,7,0.5,arugula,0.3,C
ID51,15.21,4.851008386475626,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID52,16.91,4.851008386475626,123,stoch,sub,4,7,0.5,red_rom,0,S
ID53,18.610000000000007,4.851008386475626,123,stoch,sub,4,7,0.5,red_rom,0,S
ID54,20.310000000000006,4.851008386475626,123,stoch,sub,4,7,0.5,red_rom,0,S
ID55,22.010000000000005,4.851008386475626,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID56,23.71,4.851008386475626,123,stoch,sub,4,7,0.5,red_rom,0,S
ID57,0.7599999999999999,6.3232515729091725,123,stoch,sub,4,7,0.5,red_rom,0,S
ID58,2.46,6.323251572909171,123,stoch,sub,4,7,0.5,radish,1,S
ID59,4.16,6.3232515729091725,123,stoch,sub,4,7,0.5,red_rom,0,S
ID60,5.859999999999999,6.323251572909172,123,stoch,sub,4,7,0.5,red_rom,0,S
ID61,7.5600000000000005,6.323251572909171,123,stoch,sub,4,7,0.5,radish,1,S
ID62,9.260000000000002,6.323251572909172,123,stoch,sub,4,7,0.5,red_rom,0,S
ID63,10.959999999999999,6.323251572909172,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID64,12.66,6.323251572909172,123,stoch,sub,4,7,0.5,red_rom,0,S
ID65,14.360000000000001,6.323251572909172,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID66,16.06,6.32325157290917,123,stoch,sub,4,7,0.5,radish,1,S
ID67,17.760000000000005,6.323251572909171,123,stoch,sub,4,7,0.5,red_rom,0,S
ID68,19.460000000000004,6.323251572909171,123,stoch,sub,4,7,0.5,red_rom,0,S
ID69,21.160000000000004,6.323251572909171,123,stoch,sub,4,7,0.5,red_rom,0,S
ID70,22.860000000000003,6.323251572909171,123,stoch,sub,4,7,0.5,red_rom,0,S
ID71,1.61,7.795494759342716,123,stoch,sub,4,7,0.5,red_rom,0,S
ID72,3.309999999999999,7.795494759342718,123,stoch,sub,4,7,0.5,red_rom,0,S
ID73,5.009999999999998,7.795494759342717,123,stoch,sub,4,7,0.5,radish,1,C
ID74,6.709999999999999,7.795494759342717,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID75,8.409999999999997,7.795494759342717,123,stoch,sub,4,7,0.5,red_rom,0,S
ID76,10.109999999999998,7.795494759342717,123,stoch,sub,4,7,0.5,red_rom,0,S
ID77,11.809999999999995,7.795494759342717,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID78,13.509999999999998,7.795494759342717,123,stoch,sub,4,7,0.5,red_rom,0,S
ID79,15.209999999999997,7.795494759342717,123,stoch,sub,4,7,0.5,red_rom,0,S
ID80,16.909999999999997,7.795494759342717,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID81,18.61,7.795494759342717,123,stoch,sub,4,7,0.5,red_rom,0,S
ID82,20.310000000000002,7.795494759342717,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID83,22.009999999999998,7.795494759342717,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID84,23.709999999999997,7.795494759342717,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID85,0.7599999999999999,9.267737945776261,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID86,2.4600000000000004,9.267737945776263,123,stoch,sub,4,7,0.5,radish,1,S
ID87,4.16,9.267737945776263,123,stoch,sub,4,7,0.5,red_rom,0,S
ID88,5.859999999999999,9.267737945776263,123,stoch,sub,4,7,0.5,green_rom,0.1,C
ID89,7.5600000000000005,9.267737945776265,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID90,9.26,9.267737945776263,123,stoch,sub,4,7,0.5,red_rom,0,C
ID91,10.959999999999999,9.267737945776263,123,stoch,sub,4,7,0.5,red_rom,0,S
ID92,12.660000000000002,9.267737945776263,123,stoch,sub,4,7,0.5,radish,1,S
ID93,14.36,9.267737945776263,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID94,16.06,9.267737945776263,123,stoch,sub,4,7,0.5,red_rom,0,S
ID95,17.76,9.267737945776263,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID96,19.46,9.267737945776263,123,stoch,sub,4,7,0.5,arugula,0.3,C
ID97,21.16,9.267737945776263,123,stoch,sub,4,7,0.5,red_rom,0,S
ID98,22.860000000000003,9.267737945776263,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID99,1.6099999999999999,10.73998113220981,123,stoch,sub,4,7,0.5,red_rom,0,S
ID100,3.31,10.73998113220981,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID101,5.009999999999999,10.739981132209808,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID102,6.709999999999997,10.739981132209808,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID103,8.409999999999998,10.739981132209808,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID104,10.11,10.739981132209808,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID105,11.809999999999995,10.739981132209808,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID106,13.509999999999998,10.739981132209808,123,stoch,sub,4,7,0.5,radish,1,S
ID107,15.209999999999996,10.739981132209808,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID108,16.91,10.739981132209808,123,stoch,sub,4,7,0.5,red_rom,0,S
ID109,18.61,10.739981132209808,123,stoch,sub,4,7,0.5,red_rom,0,S
ID110,20.31,10.739981132209808,123,stoch,sub,4,7,0.5,red_rom,0,S
ID111,22.009999999999998,10.739981132209808,123,stoch,sub,4,7,0.5,red_rom,0,S
ID112,23.709999999999997,10.739981132209808,123,stoch,sub,4,7,0.5,red_rom,0,S
ID113,0.7599999999999999,12.212224318643356,123,stoch,sub,4,7,0.5,red_rom,0,S
ID114,2.46,12.212224318643354,123,stoch,sub,4,7,0.5,radish,1,S
ID115,4.160000000000001,12.212224318643354,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID116,5.8599999999999985,12.212224318643353,123,stoch,sub,4,7,0.5,radish,1,S
ID117,7.5600000000000005,12.212224318643353,123,stoch,sub,4,7,0.5,red_rom,0,S
ID118,9.26,12.212224318643353,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID119,10.959999999999999,12.212224318643353,123,stoch,sub,4,7,0.5,radish,1,S
ID120,12.66,12.212224318643353,123,stoch,sub,4,7,0.5,radish,1,S
ID121,14.359999999999998,12.212224318643353,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID122,16.059999999999995,12.21222431864335,123,stoch,sub,4,7,0.5,red_rom,0,S
ID123,17.759999999999998,12.212224318643349,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID124,19.459999999999997,12.212224318643349,123,stoch,sub,4,7,0.5,radish,1,S
ID125,21.159999999999993,12.212224318643349,123,stoch,sub,4,7,0.5,red_rom,0,S
ID126,22.859999999999996,12.212224318643349,123,stoch,sub,4,7,0.5,red_rom,0,S
ID127,1.6099999999999999,13.684467505076901,123,stoch,sub,4,7,0.5,radish,1,S
ID128,3.31,13.6844675050769,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID129,5.009999999999999,13.684467505076897,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID130,6.709999999999997,13.684467505076897,123,stoch,sub,4,7,0.5,red_rom,0,S
ID131,8.409999999999998,13.684467505076897,123,stoch,sub,4,7,0.5,red_rom,0,C
ID132,10.11,13.684467505076897,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID133,11.809999999999995,13.684467505076897,123,stoch,sub,4,7,0.5,red_rom,0,S
ID134,13.509999999999998,13.684467505076897,123,stoch,sub,4,7,0.5,red_rom,0,S
ID135,15.209999999999996,13.684467505076897,123,stoch,sub,4,7,0.5,radish,1,S
ID136,16.91,13.684467505076896,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID137,18.61,13.684467505076896,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID138,20.31,13.684467505076896,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID139,22.009999999999998,13.684467505076896,123,stoch,sub,4,7,0.5,radish,1,S
ID140,23.709999999999997,13.684467505076896,123,stoch,sub,4,7,0.5,red_rom,0,S
ID141,0.7599999999999999,15.156710691510446,123,stoch,sub,4,7,0.5,radish,1,S
ID142,2.4600000000000004,15.15671069151045,123,stoch,sub,4,7,0.5,radish,1,S
ID143,4.16,15.156710691510446,123,stoch,sub,4,7,0.5,radish,1,S
ID144,5.859999999999999,15.15671069151045,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID145,7.5600000000000005,15.15671069151045,123,stoch,sub,4,7,0.5,red_rom,0,S
ID146,9.26,15.15671069151045,123,stoch,sub,4,7,0.5,radish,1,S
ID147,10.959999999999999,15.15671069151045,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID148,12.660000000000002,15.15671069151045,123,stoch,sub,4,7,0.5,red_rom,0,S
ID149,14.36,15.15671069151045,123,stoch,sub,4,7,0.5,red_rom,0,S
ID150,16.06,15.156710691510447,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID151,17.76,15.156710691510447,123,stoch,sub,4,7,0.5,radish,1,S
ID152,19.46,15.156710691510447,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID153,21.16,15.156710691510447,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID154,22.860000000000003,15.156710691510447,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID155,1.6099999999999997,16.62895387794399,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID156,3.3099999999999996,16.628953877943992,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID157,5.009999999999999,16.62895387794399,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID158,6.709999999999998,16.62895387794399,123,stoch,sub,4,7,0.5,red_rom,0,S
ID159,8.41,16.62895387794399,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID160,10.11,16.62895387794399,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID161,11.809999999999997,16.62895387794399,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID162,13.51,16.62895387794399,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID163,15.209999999999997,16.62895387794399,123,stoch,sub,4,7,0.5,radish,1,S
ID164,16.91,16.628953877943992,123,stoch,sub,4,7,0.5,red_rom,0,S
ID165,18.610000000000003,16.628953877943992,123,stoch,sub,4,7,0.5,radish,1,S
ID166,20.310000000000002,16.628953877943992,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID167,22.010000000000005,16.628953877943992,123,stoch,sub,4,7,0.5,red_rom,0,S
ID168,23.709999999999997,16.628953877943992,123,stoch,sub,4,7,0.5,radish,1,C
ID169,0.7599999999999999,18.101197064377537,123,stoch,sub,4,7,0.5,red_rom,0,S
ID170,2.4599999999999995,18.101197064377537,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID171,4.160000000000001,18.101197064377537,123,stoch,sub,4,7,0.5,radish,1,S
ID172,5.859999999999999,18.101197064377534,123,stoch,sub,4,7,0.5,radish,1,S
ID173,7.56,18.101197064377534,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID174,9.259999999999998,18.101197064377534,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID175,10.959999999999997,18.101197064377534,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID176,12.660000000000002,18.101197064377534,123,stoch,sub,4,7,0.5,radish,1,S
ID177,14.359999999999998,18.101197064377534,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID178,16.06,18.101197064377534,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID179,17.759999999999998,18.10119706437753,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID180,19.459999999999997,18.10119706437753,123,stoch,sub,4,7,0.5,red_rom,0,S
ID181,21.159999999999997,18.10119706437753,123,stoch,sub,4,7,0.5,red_rom,0,S
ID182,22.86,18.10119706437753,123,stoch,sub,4,7,0.5,red_rom,0,S
ID183,1.6099999999999997,19.573440250811082,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID184,3.3099999999999996,19.573440250811082,123,stoch,sub,4,7,0.5,red_rom,0,S
ID185,5.01,19.573440250811082,123,stoch,sub,4,7,0.5,radish,1,S
ID186,6.709999999999998,19.573440250811082,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID187,8.409999999999998,19.573440250811082,123,stoch,sub,4,7,0.5,red_rom,0,S
ID188,10.11,19.573440250811082,123,stoch,sub,4,7,0.5,red_rom,0,S
ID189,11.809999999999999,19.573440250811082,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID190,13.51,19.573440250811082,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID191,15.209999999999997,19.573440250811082,123,stoch,sub,4,7,0.5,red_rom,0,S
ID192,16.909999999999997,19.573440250811082,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID193,18.610000000000003,19.573440250811082,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID194,20.310000000000002,19.573440250811082,123,stoch,sub,4,7,0.5,red_rom,0,S
ID195,22.009999999999998,19.573440250811082,123,stoch,sub,4,7,0.5,green_rom,0.1,C
ID196,23.709999999999997,19.573440250811082,123,stoch,sub,4,7,0.5,radish,1,S
ID197,0.7599999999999999,21.045683437244627,123,stoch,sub,4,7,0.5,red_rom,0,S
ID198,2.4599999999999995,21.045683437244623,123,stoch,sub,4,7,0.5,radish,1,S
ID199,4.160000000000001,21.045683437244627,123,stoch,sub,4,7,0.5,red_rom,0,S
ID200,5.859999999999999,21.04568343724463,123,stoch,sub,4,7,0.5,red_rom,0,S
ID201,7.56,21.045683437244623,123,stoch,sub,4,7,0.5,radish,1,S
ID202,9.259999999999998,21.04568343724463,123,stoch,sub,4,7,0.5,green_rom,0.1,C
ID203,10.959999999999997,21.04568343724463,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID204,12.660000000000002,21.04568343724463,123,stoch,sub,4,7,0.5,radish,1,S
ID205,14.359999999999998,21.04568343724463,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID206,16.06,21.04568343724463,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID207,17.759999999999998,21.045683437244627,123,stoch,sub,4,7,0.5,red_rom,0,S
ID208,19.459999999999997,21.045683437244627,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID209,21.159999999999997,21.045683437244627,123,stoch,sub,4,7,0.5,radish,1,S
ID210,22.86,21.045683437244627,123,stoch,sub,4,7,0.5,radish,1,S
ID211,1.6099999999999997,22.51792662367817,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID212,3.3099999999999996,22.51792662367817,123,stoch,sub,4,7,0.5,red_rom,0,S
ID213,5.01,22.517926623678175,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID214,6.709999999999998,22.517926623678175,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID215,8.409999999999998,22.517926623678175,123,stoch,sub,4,7,0.5,red_rom,0,S
ID216,10.11,22.517926623678175,123,stoch,sub,4,7,0.5,radish,1,S
ID217,11.809999999999999,22.517926623678175,123,stoch,sub,4,7,0.5,red_rom,0,S
ID218,13.51,22.517926623678175,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID219,15.209999999999997,22.517926623678175,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID220,16.909999999999997,22.517926623678168,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID221,18.610000000000003,22.517926623678168,123,stoch,sub,4,7,0.5,red_rom,0,S
ID222,20.310000000000002,22.517926623678168,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID223,22.009999999999998,22.517926623678168,123,stoch,sub,4,7,0.5,red_rom,0,S
ID224,23.709999999999997,22.517926623678168,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID225,0.7599999999999999,23.990169810111713,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID226,2.4599999999999995,23.990169810111716,123,stoch,sub,4,7,0.5,red_rom,0,S
ID227,4.160000000000001,23.990169810111716,123,stoch,sub,4,7,0.5,red_rom,0,S
ID228,5.859999999999999,23.99016981011172,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID229,7.56,23.99016981011171,123,stoch,sub,4,7,0.5,arugula,0.3,S
ID230,9.259999999999998,23.99016981011172,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID231,10.959999999999997,23.99016981011172,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID232,12.660000000000002,23.99016981011172,123,stoch,sub,4,7,0.5,red_rom,0,S
ID233,14.359999999999998,23.99016981011172,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID234,16.06,23.990169810111716,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID235,17.759999999999998,23.990169810111713,123,stoch,sub,4,7,0.5,red_rom,0,S
ID236,19.459999999999997,23.990169810111713,123,stoch,sub,4,7,0.5,red_rom,0,S
ID237,21.159999999999997,23.990169810111713,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID238,22.86,23.990169810111713,123,stoch,sub,4,7,0.5,green_rom,0.1,S
ID1,0.7599999999999999,0.4342788271749886,124,stoch,sub,4,8,0.5,green_rom,0.1,S
ID2,2.46,0.4342788271749886,124,stoch,sub,4,8,0.5,green_rom,0.1,S
ID3,4.16,0.43427882717498867,124,stoch,sub,4,8,0.5,green_rom,0.1,S
ID4,5.859999999999999,0.43427882717498867,124,stoch,sub,4,8,0.5,green_rom,0.1,S
ID5,7.5600000000000005,0.4342788271749886,124,stoch,sub,4,8,0.5,red_rom,0,S
ID6,9.260000000000002,0.43427882717498867,124,stoch,sub,4,8,0.5,green_rom,0.1,S
ID7,10.959999999999999,0.43427882717498867,124,stoch,sub,4,8,0.5,radish,1,S
ID8,12.66,0.43427882717498867,124,stoch,sub,4,8,0.5,butter,0,S
ID9,14.360000000000001,0.43427882717498867,124,stoch,sub,4,8,0.5,butter,0,S
ID10,16.06,0.43427882717498867,124,stoch,sub,4,8,0.5,green_rom,0.1,C
ID11,17.760000000000005,0.4342788271749887,124,stoch,sub,4,8,0.5,green_rom,0.1,S
ID12,19.460000000000004,0.4342788271749887,124,stoch,sub,4,8,0.5,red_rom,0,S
ID13,21.160000000000004,0.4342788271749887,124,stoch,sub,4,8,0.5,butter,0,S
ID14,22.860000000000003,0.4342788271749887,124,stoch,sub,4,8,0.5,butter,0,S
ID15,1.6100000000000003,1.906522013608535,124,stoch,sub,4,8,0.5,butter,0,S
ID16,3.309999999999999,1.9065220136085343,124,stoch,sub,4,8,0.5,red_rom,0,S
ID17,5.010000000000001,1.9065220136085343,124,stoch,sub,4,8,0.5,red_rom,0,S
ID18,6.709999999999999,1.9065220136085343,124,stoch,sub,4,8,0.5,radish,1,S
ID19,8.41,1.9065220136085343,124,stoch,sub,4,8,0.5,radish,1,S
ID20,10.11,1.9065220136085343,124,stoch,sub,4,8,0.5,green_rom,0.1,S
ID21,11.809999999999999,1.9065220136085343,124,stoch,sub,4,8,0.5,butter,0,S
ID22,13.510000000000002,1.9065220136085343,124,stoch,sub,4,8,0.5,green_rom,0.1,S
ID23,15.21,1.9065220136085343,124,stoch,sub,4,8,0.5,green_rom,0.1,S
ID24,16.910000000000004,1.9065220136085346,124,stoch,sub,4,8,0.5,butter,0,S
ID25,18.610000000000003,1.9065220136085346,124,stoch,sub,4,8,0.5,red_rom,0,S
ID26,20.310000000000002,1.9065220136085346,124,stoch,sub,4,8,0.5,radish,1,S
ID27,22.01,1.9065220136085346,124,stoch,sub,4,8,0.5,butter,0,S
ID28,23.710000000000004,1.9065220136085346,124,stoch,sub,4,8,0.5,green_rom,0.1,S
ID29,0.76,3.3787652000420803,124,stoch,sub,4,8,0.5,butter,0,S
ID30,2.4600000000000004,3.3787652000420807,124,stoch,sub,4,8,0.5,red_rom,0,S
ID31,4.16,3.3787652000420803,124,stoch,sub,4,8,0.5,radish,1,S
ID32,5.859999999999999,3.37876520004208,124,stoch,sub,4,8,0.5,radish,1,S
ID33,7.560000000000001,3.37876520004208,124,stoch,sub,4,8,0.5,red_rom,0,S
ID34,9.26,3.37876520004208,124,stoch,sub,4,8,0.5,butter,0,S
ID35,10.959999999999999,3.37876520004208,124,stoch,sub,4,8,0.5,butter,0,S
ID36,12.660000000000002,3.37876520004208,124,stoch,sub,4,8,0.5,red_rom,0,S
ID37,14.36,3.37876520004208,124,stoch,sub,4,8,0.5,butter,0,S
ID38,16.06,3.37876520004208,124,stoch,sub,4,8,0.5,green_rom,0.1,S
ID39,17.759999999999998,3.37876520004208,124,stoch,sub,4,8,0.5,butter,0,S
ID40,19.46,3.37876520004208,124,stoch,sub,4,8,0.5,red_rom,0,S
ID41,21.159999999999997,3.37876520004208,124,stoch,sub,4,8,0.5,butter,0,S
ID42,22.86,3.37876520004208,124,stoch,sub,4,8,0.5,red_rom,0,S
ID43,1.6099999999999999,4.851008386475626,124,stoch,sub,4,8,0.5,butter,0,S
ID44,3.309999999999999,4.851008386475627,124,stoch,sub,4,8,0.5,red_rom,0,S
ID45,5.010000000000001,4.851008386475626,124,stoch,sub,4,8,0.5,butter,0,S
ID46,6.709999999999999,4.851008386475626,124,stoch,sub,4,8,0.5,butter,0,S
